"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114186845",732.994036442286,5.63243553456908,0.79245615317544,7.10756741808292,1.18106049442897e-12,1.1590140318663e-09,11.9277278570657
"LOC114170548",267.851327198799,6.25457192301927,0.882001083048681,7.09134267885481,1.32817007570396e-12,1.24413313273214e-09,11.8767463088457
"LOC114165755",124.033420296547,-2.7229354302989,0.38462061495191,-7.07953584505436,1.44638085187004e-12,1.29595724327556e-09,11.8397173363033
"LOC114180105",66.3206181056291,6.58319951910054,0.933349458233425,7.0533061984744,1.74715792955211e-12,1.50022627550875e-09,11.7576678363834
"LOC114170381",99.9593844675501,10.0558172735658,1.44457565886738,6.96108730050878,3.37656438504317e-12,2.78336955387878e-09,11.4715249646459
"LOC114182442",757.892217942897,3.33289505144252,0.479703859286378,6.94781788164188,3.70979469139373e-12,2.94044034616315e-09,11.4306501245796
"LOC114173797",418.105229147764,5.8566106076878,0.848856222085358,6.89941412374884,5.22174430224329e-12,3.98554468817147e-09,11.2821843984732
"LOC114190353",204.014729237229,5.26981353508981,0.765441899056054,6.88466824404121,5.79223614956593e-12,4.26308580608052e-09,11.2371537402566
"LOC114176568",2341.27683245911,7.59770638384083,1.11613671313616,6.80714673607729,9.95533794674846e-12,6.98470888216544e-09,11.0019439927017
"LOC114162400",208.367637703799,5.51595679719022,0.810680764263145,6.80410469860335,1.01679574177486e-11,6.98470888216544e-09,10.9927662812262
"LOC114173776",119.87814750837,5.15248009914977,0.758429602462728,6.79361681350377,1.09356612513e-11,7.26974538925133e-09,10.9611549511624
"LOC114191479",862.050528190583,-1.77623134475923,0.261753681934088,-6.78588867073321,1.15374096500191e-11,7.43009181461233e-09,10.9378916869326
"LOC114164438",78.1174118312796,-3.01830540611866,0.44519061054816,-6.77980472769235,1.20338421460834e-11,7.51495208928748e-09,10.9195956896646
"LOC114183395",410.303461892494,4.30887543795092,0.638772761031716,6.74555288016889,1.52445400217307e-11,9.23998472846546e-09,10.816885675204
"LOC114172221",275.927709809823,-1.65847047264273,0.247043768191627,-6.71326576979787,1.90316013829692e-11,1.12058068942923e-08,10.7205246671766
"LOC114168418",95.384398924939,6.5387029896207,0.978947127524179,6.6793219018452,2.40050366574078e-11,1.37415498732184e-08,10.6196976264956
"LOC114179639",181.986087641929,4.24052743746884,0.63792733164947,6.64735186452073,2.98413066743057e-11,1.66208012957863e-08,10.5251821641412
"LOC114170382",63.2544481431568,9.39568045244763,1.41496763597325,6.64020873239624,3.13239243484349e-11,1.69874587624354e-08,10.5041238335839
"LOC114175817",178.595456871908,6.2372377230337,0.942072098293355,6.62076473163041,3.5734532590376e-11,1.84104311905617e-08,10.446911894121
"LOC114182449",132.726698158097,7.29576618823604,1.10192091267276,6.62095265125683,3.56891284184401e-11,1.84104311905617e-08,10.4474640580316
"LOC114177547",140.500309429829,5.87434492876204,0.896051165938471,6.55581416783226,5.53391104079303e-11,2.7815326519186e-08,10.2569678265473
"LOC114162792",177.858893282858,5.68360285597745,0.869557165816098,6.53620380512104,6.30999170954936e-11,3.09610259881889e-08,10.199971211358
"LOC114180289",108.726160008951,6.3269505182325,0.972160323794849,6.50813488616272,7.60895824384374e-11,3.56375935202572e-08,10.1186747991979
"LOC114190613",117.553801764209,4.26203962320932,0.654735287046488,6.50956150910299,7.53704892826354e-11,3.56375935202572e-08,10.1227986654094
"LOC114176921",77.2669199081567,5.31332281163122,0.818485951904912,6.49164814529217,8.49023648326409e-11,3.88815096549125e-08,10.0710802129426
"LOC114166881",143.614756280999,2.5452634955879,0.392730676760552,6.48093883722699,9.11536207830754e-11,4.08368221108178e-08,10.0402260757213
"LOC114193839",993.306413455064,-1.35266505083345,0.208952719531369,-6.47354604365599,9.57292243312743e-11,4.19742096812532e-08,10.0189554600465
"LOC114175886",1960.41943356473,4.07626800721365,0.632023285525081,6.44955352210973,1.12180138950898e-10,4.71797612959205e-08,9.9500840263913
"LOC114187648",1137.9553280972,-1.23942142284974,0.192157762667923,-6.45002005457171,1.11835351670233e-10,4.71797612959205e-08,9.95142089225935
"LOC114187945",113.270894996501,6.37945362420568,0.990580064006806,6.44011913423876,1.19379760503134e-10,4.92035620889715e-08,9.92306929671484
"LOC114173949",631.807533607263,-1.39832093444457,0.217483245026812,-6.42955706437144,1.27976309855413e-10,5.17124665392227e-08,9.89287041669026
"LOC114178445",278.004369086794,2.22705179312512,0.347463230245229,6.4094603378704,1.46035631830411e-10,5.7875044245406e-08,9.83554116600114
"LOC114166233",86.3388270656467,6.18542212438587,0.96664315982906,6.39886814642095,1.56532939198342e-10,6.08647322830082e-08,9.80539425999076
