"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114177248",1121.4402920294,0.89109466094224,0.174990039380301,5.09225933143341,3.53821692845031e-07,5.11154405596788e-05
"LOC114194353",14506.0452982522,0.818549556583277,0.161156591362517,5.07921860137867,3.78990426826451e-07,5.42989920616806e-05
"LOC114196291",1215.21953931981,0.750320197820074,0.147813571588013,5.07612521474936,3.85209491806745e-07,5.47376372947683e-05
"LOC114183578",479.637846238723,1.17855343829206,0.233358868818533,5.05039060336095,4.40907558220367e-07,6.21428734090104e-05
"LOC114195235",1549.56499061958,0.731509219361995,0.144988865001897,5.04527861055002,4.52860985777619e-07,6.33128874954903e-05
"LOC114168853",383.251990457854,1.36924035034839,0.272321951715265,5.02802047989157,4.95568959656632e-07,6.8729467876859e-05
"LOC114173418",2776.10571738501,1.01499944559354,0.203207675334697,4.99488734331401,5.88701224267797e-07,8.05761961890673e-05
"LOC114183648",424.197347793764,0.88935791507409,0.178072131998354,4.99436888351688,5.90284778265549e-07,8.05761961890673e-05
"LOC114178886",272.687107134339,1.97209307273431,0.396642602857614,4.97196483314288,6.62777296774615e-07,8.97649001319119e-05
"LOC114169801",416.47887164254,0.874383369202014,0.176275946207107,4.96031017286214,7.03807087120502e-07,9.45829431187676e-05
"LOC114168814",99.5734926717364,-1.74135068845642,0.351598255161856,-4.95267158722049,7.32014591010663e-07,9.76169611520065e-05
"LOC114167191",3126.10955780892,0.770361569049882,0.15607075299453,4.93597649956159,7.97507107468272e-07,0.000105411468521518
"LOC114187050",246.706676083769,-1.50649755730886,0.305284822222325,-4.93472799054433,8.02625394833895e-07,0.000105411468521518
"LOC114166754",474.884097555303,-0.828740599404598,0.168224467529783,-4.92639751858852,8.37595102121418e-07,0.000109177057822383
"LOC114176445",144.775825862606,-1.44591663686479,0.293900740031385,-4.91974479788782,8.66571253928556e-07,0.000112111039239593
"LOC114177939",223.577627649131,-0.967264936136016,0.197078850863793,-4.908009823969,9.20052470747225e-07,0.000118148367650918
"LOC114183701",77.5899036077932,1.51915031912857,0.310158734720365,4.8979769036594,9.68284127645643e-07,0.000123427747329889
"LOC114183573",1685.9061231426,0.719368478924061,0.146955296573749,4.89515176176756,9.82298933119136e-07,0.0001243002503982
"LOC114163229",6231.73547106496,0.882387230538936,0.180607994513943,4.88564879375158,1.03088817593863e-06,0.000129503459551246
"LOC114177835",582.38819860763,0.797700680330509,0.163633389904493,4.87492608199402,1.08849205212943e-06,0.000135756102271336
"LOC114180827",16.7595699669352,7.44307538001527,1.52775310220163,4.87190984543845,1.1052460412321e-06,0.000136861038362855
"LOC114181505",20376.8305375997,-0.870796327876751,0.178967793099758,-4.86565941723024,1.14075816832687e-06,0.000140256621319962
"LOC114194335",480.51099233858,0.987751112923659,0.203617648304428,4.8510093361204,1.22834763477684e-06,0.000149962215468249
"LOC114176178",708.322211254813,0.771245223092421,0.160133233914647,4.81627207693504,1.46265058384308e-06,0.00017731825539513
"LOC114185354",953.056125450502,0.880277353698262,0.183569976599563,4.79532312420829,1.62412820551584e-06,0.000195526990075157
"LOC114186743",203.226748056654,1.00988691033472,0.213113069614795,4.73873757325211,2.15053795562547e-06,0.000257115351715332
"LOC114190652",3822.48533354104,0.969790325694396,0.205119046942548,4.7279389220545,2.26810384725743e-06,0.000269314029425033
"LOC114173832",1196.83803322873,0.82772448282217,0.175125277587977,4.72647063989006,2.2845580630575e-06,0.000269422439327652
"LOC114181432",222.236713324958,-1.18385829032659,0.250744656178369,-4.72136997202621,2.34261372669234e-06,0.00027440237544553
"LOC114183796",160.110369317227,-1.20337587521683,0.255769032627878,-4.70493187878473,2.53950735191048e-06,0.000295469123843759
"LOC114189032",120.262569573633,1.61914474754811,0.345599790582126,4.68502815010631,2.79921457637837e-06,0.000323514559307303
"LOC114167385",324.927718556121,0.977179569392535,0.208817238235984,4.67959244000836,2.87445738107666e-06,0.000330010550717517
"LOC114192994",36.1463210152992,2.24665154963743,0.48224118873113,4.65877159010164,3.1810192028572e-06,0.000362803611189029
"LOC114184710",626.257248487084,-1.72985645479427,0.37166760190876,-4.65431058803702,3.25066499732998e-06,0.000368323714991585
"LOC114162177",103.565149012767,-1.45563510305152,0.313654293965795,-4.64089008521677,3.46911626298332e-06,0.000390523373604407
"LOC114182363",117.986947160072,-1.1924197511687,0.257024593869798,-4.63932160426931,3.49554726886442e-06,0.000390960048084088
"LOC114167620",240.019848876542,-1.19142347432142,0.257217877535285,-4.63196215495551,3.6221637562974e-06,0.000402524556917767
"LOC114165693",79.8885338560236,2.22906998199548,0.48176452544971,4.62688692139531,3.71203049586897e-06,0.000409883825964232
"LOC114174237",169.956292671329,-1.00399630800573,0.217283237938587,-4.62067998217838,3.82484366832306e-06,0.000419667657177522
"LOC114173460",1369.64757268924,-0.953789471695183,0.2068094323208,-4.61192442236231,3.98958062060623e-06,0.000434989746156161
"LOC114173276",2911.74235904414,0.617374471556913,0.134067831923562,4.60494111599346,4.12582586494442e-06,0.000447033232466728
"LOC114172153",31.5368178993293,-2.16182794937262,0.470635192792515,-4.59342603885061,4.36027601492399e-06,0.000464052193474362
"LOC114183494",493.613854645679,-0.807324425494325,0.175761845495526,-4.59328600708664,4.36320417260735e-06,0.000464052193474362
"LOC114186533",412.887390733485,-1.30901596900328,0.284855926317488,-4.59536154267792,4.31999570104633e-06,0.000464052193474362
"LOC114165968",232.773141306248,-1.68674092932694,0.367703200638722,-4.58723483069216,4.49155369272661e-06,0.000474790090348222
"LOC114185839",435.110889867328,-0.82759213558638,0.180488165986636,-4.58529860427335,4.53338069283798e-06,0.000476307198127511
"LOC114164218",304.720710054108,0.918160416007055,0.20032183049952,4.58342664759774,4.57417391806552e-06,0.000477698066527613
"LOC114173458",4821.15410510368,-0.74645795977438,0.163131298896378,-4.57581080285847,4.74379118881174e-06,0.000491338429143303
"LOC114185131",1453.96078246346,-1.1254178264072,0.245991243777437,-4.57503205856154,4.7614707023578e-06,0.000491338429143303
"LOC114195594",349.12952596265,1.7349294971399,0.38095756731804,4.5541279291389,5.26033384033875e-06,0.000536430279153604
"LOC114167435",161.048122880462,1.36662975561758,0.300067025453783,4.55441497962284,5.25315650740356e-06,0.000536430279153604
"LOC114179584",393.980354998533,-0.819693843046495,0.180226792535605,-4.54812423566025,5.4126181696866e-06,0.000545541561567947
"LOC114196072",335.488742017635,1.25372669750961,0.275633105603917,4.54853452658625,5.40207813885287e-06,0.000545541561567947
"LOC114176045",428.860492890548,-0.962758425255847,0.21224255644348,-4.53612339291733,5.72976647585815e-06,0.000574168968933392
"LOC114188115",109.731396965044,1.50066785046354,0.332431599103491,4.51421541908343,6.35515948803765e-06,0.00063317841887713
"LOC114174052",151.025321078621,-1.03211914417992,0.228701446120302,-4.51295416661685,6.3930841607972e-06,0.000633317182923316
"LOC114173247",66.5177010454574,-1.91626360202907,0.424964415433118,-4.5092330850244,6.50623953816518e-06,0.00063950127039525
"LOC114184910",1035.59798770266,-0.783299291029365,0.173739001012074,-4.50848276130543,6.52928731310332e-06,0.00063950127039525
"LOC114189945",59.3597441051767,-2.87923126246035,0.640723003162808,-4.49372232344956,6.99888787869565e-06,0.000681644495871168
"LOC114168395",49.807162717121,2.08527391865548,0.464317851206377,4.49104834810375,7.08734590637824e-06,0.000686403511916051
"LOC114175025",81.3905824993071,1.63583380149618,0.364586726137674,4.48681667274541,7.22952307309684e-06,0.000696283399973371
"LOC114186760",1119.37593215023,-0.72228419256144,0.161790418650324,-4.46431994296587,8.03234633419459e-06,0.000769330143920428
"LOC114168411",342.341335351851,1.0066716768474,0.225739536869419,4.45943892154662,8.217448597396e-06,0.000782734554310204
"LOC114178165",110.917653451593,-1.25131288534194,0.281266632111072,-4.44884939230116,8.63315234003748e-06,0.000817837863207047
"LOC114179944",143.30760017604,-1.32628002171211,0.298490272373278,-4.44329395114601,8.85919969671807e-06,0.000834690684469046
"LOC114187837",1244.19163897836,0.998769887351388,0.225160576532637,4.4358115560546,9.17260632020912e-06,0.000859547584687272
"LOC114188992",86.8817823941985,-1.74067175193419,0.392699630386379,-4.43257802463816,9.31129898964006e-06,0.000867853114432258
"LOC114196161",235.57711602799,-1.02615701110194,0.231657158070032,-4.42963653552086,9.43920376124763e-06,0.000875069713395663
"LOC114194501",446.376417970688,-1.21231860639234,0.273774997786779,-4.42815675716493,9.50418187286307e-06,0.00087640689865933
"LOC114183630",76.5324427968594,-1.49298825716557,0.338130587241569,-4.41541911172605,1.00814472970466e-05,0.000924719419796822
"LOC114193872",586.436065302221,1.01923197579085,0.230896668752938,4.41423421695805,1.01368166927054e-05,0.000924904495709164
"LOC114168162",1329.08912379742,0.683666204642278,0.155053371418692,4.40923146905441,1.03738101328956e-05,0.000941572630700935
"LOC114166049",133.428118771501,-1.75983674622074,0.399740567269722,-4.40244721280265,1.07036637710357e-05,0.000966451641326435
"LOC114177201",202.887776245197,0.882093701739847,0.200603774109982,4.3971939493832,1.09659350094069e-05,0.000985002328098852
"LOC114179094",1363.45236541733,1.10328305126874,0.25159464382781,4.38516112458985,1.15899957671551e-05,0.00101532184121568
"LOC114179894",606.446586203286,0.720024555007725,0.164076605952961,4.38834379115661,1.1421712658741e-05,0.00101532184121568
"LOC114188885",468.334104621456,0.821601859499169,0.187364630138761,4.38504246447525,1.15963154453568e-05,0.00101532184121568
"LOC114193848",1713.89306660925,-0.607334800701698,0.138434153604911,-4.38717458724112,1.1483261313535e-05,0.00101532184121568
"LOC114193446",88.7620065361379,1.48585266810355,0.338697673204262,4.38695859362299,1.14946661348563e-05,0.00101532184121568
"LOC114190513",125.051860559552,1.37257825100052,0.31434772685966,4.36643288218625,1.26292070992309e-05,0.00110020067473501
"LOC114183157",182.850645710896,-1.02889131488385,0.23631788699714,-4.35384442522667,1.3377065655956e-05,0.00115375527468484
"LOC114194563",2864.94054892735,0.631332436234563,0.144970070849095,4.35491569078241,1.33118142279376e-05,0.00115375527468484
"LOC114185340",813.823655701265,0.729994064029512,0.167886854982884,4.34813115120856,1.37302494090535e-05,0.00117835447403639
"LOC114167515",445.670607884467,0.977466738100026,0.225259709009204,4.33928793746284,1.42945129870524e-05,0.00121475331933108
"LOC114191542",200.950175455188,-0.989602594022239,0.228019951419337,-4.33998247899949,1.42494077038915e-05,0.00121475331933108
"LOC114181918",290.927082809435,-1.10913306830177,0.255863539008292,-4.33486174935546,1.45851756573867e-05,0.00123340783022661
"LOC114167294",309.702243113913,-0.851592191235202,0.196552768504052,-4.33263900435799,1.47332581674312e-05,0.00123988234752713
"LOC114192234",391.909244330164,-1.49183924064057,0.345671052860432,-4.31577717687259,1.59042347889691e-05,0.00133196045556313
"LOC114166134",130.165062038351,-1.24450736754094,0.289504942917506,-4.29874307153216,1.71769451466907e-05,0.00143163231280303
"LOC114179767",82.6639691175066,1.84609184026897,0.430608339812502,4.28717158862461,1.80962509527246e-05,0.00149388860245921
"LOC114196338",276.274035735475,0.927172594034482,0.216264415245015,4.28721753869702,1.80925093998248e-05,0.00149388860245921
"LOC114177519",176.588890649226,-1.29195029754381,0.302323784613642,-4.27339945877852,1.92515112671835e-05,0.00158172606316537
"LOC114193854",642.021260715215,-1.22607499878519,0.287388416944988,-4.26626449255917,1.98773111986848e-05,0.00162543899500189
"LOC114181661",105.239908430815,-1.34693381576454,0.3158135081971,-4.26496581306434,1.99932812608223e-05,0.00162724659125641
"LOC114186963",1227.01926261891,-0.713507086014194,0.167595922678696,-4.25730575428187,2.06905296568712e-05,0.00166308737661975
"LOC114188487",371.231233186801,0.865210373569197,0.203184085205987,4.25825857715211,2.06025558509776e-05,0.00166308737661975
"LOC114167316",1897.36982536775,-1.05738052555347,0.24838795084787,-4.25697189394294,2.0721439394893e-05,0.00166308737661975
"LOC114181907",268.208834415385,-0.8379105761503,0.197147827781881,-4.25016387741964,2.13614169810954e-05,0.00170655080545746
"LOC114183995",697.387891352541,-0.86095683193762,0.202620791081447,-4.24910408918274,2.14627178125741e-05,0.00170677833026965
"LOC114187580",93.4437731255977,-1.3460884845532,0.317258672855857,-4.24287371700877,2.20675626355893e-05,0.0017468642276282
"LOC114190590",626.535032450362,1.1333416809818,0.267985763963046,4.22911151779721,2.34616033969049e-05,0.0018487743476761
"LOC114191738",3022.56143124706,0.730299650971475,0.172788558940503,4.22655096754956,2.3730054150157e-05,0.0018614670531544
"LOC114194300",30.6591417635056,3.48071027893971,0.824516157211212,4.22151858213747,2.42661946196188e-05,0.00189494932398969
"LOC114166657",316.685313700954,-1.11516977655736,0.264281101558767,-4.21963496436155,2.44698199761811e-05,0.00190228161034563
"LOC114188714",1252.125518686,0.650087617898368,0.154120620388722,4.21804438795225,2.46430314676107e-05,0.00190719461393972
"LOC114164431",62.4934756412516,-1.67060248398058,0.397234509840065,-4.20558245217215,2.60410626643784e-05,0.00200643494377628
"LOC114169260",6686.56633881318,0.60677490283429,0.144535030330077,4.19811654965988,2.6914411095835e-05,0.00206454969361679
"LOC114175737",133.540658387565,1.06450614694215,0.253639661317523,4.19692307351542,2.7056578332275e-05,0.00206525399311109
