"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114181214",77.3752093388332,4.04779653657695,0.567802024345649,7.12888711737466,1.01183670903995e-12,3.62970251177332e-10,11.9948895686077
"LOC114187354",166.119882469122,2.70842059426531,0.381556566044686,7.09834618321864,1.26258602819895e-12,4.31371281822148e-10,11.8987390208931
"LOC114188943",200.277337303982,1.62980080302462,0.229610422201137,7.0981133495627,1.26471441849231e-12,4.31371281822148e-10,11.8980075301995
"LOC114162993",107.287299073394,2.72004887357276,0.38442838013304,7.07556729456713,1.48838610890949e-12,4.99473570676947e-10,11.827284391897
"LOC114176826",144.005847438655,1.91826574491025,0.272386592887981,7.04243819261375,1.88904639233498e-12,6.23865067284468e-10,11.7237573762827
"LOC114187852",346.723397788099,1.53538539806879,0.219682690010076,6.98910504964395,2.76645229025277e-12,8.85520097707677e-10,11.5580768151511
"LOC114193841",157.342960881738,2.87240082627069,0.411302366030795,6.98367202209486,2.87562954100078e-12,9.04477586560141e-10,11.5412670635819
"LOC114163754",1199.60455582499,1.1872767860244,0.170051232548924,6.98187698041426,2.91262127749349e-12,9.04477586560141e-10,11.5357159821721
"LOC114175886",592.035762204142,1.68195213510111,0.242029274265297,6.94937478206649,3.66908622930138e-12,1.12263247186536e-09,11.4354420815202
"LOC114194439",77.219176922659,2.36101679874758,0.341730311676652,6.90900607313288,4.88061067806291e-12,1.45065693953967e-09,11.3115258342432
"LOC114191916",129.638043484139,3.56429894070721,0.516180481508628,6.90514087299451,5.01536325318334e-12,1.4697133499399e-09,11.2996976063844
"LOC114163938",191.217655793625,1.71101271595844,0.249140822336105,6.86765300007796,6.52667386683977e-12,1.88602745102039e-09,11.1853080881422
"LOC114170380",40.7098132132709,5.71273023445915,0.836236994174553,6.83147274547232,8.40472609799486e-12,2.36309096209299e-09,11.0754764352367
"LOC114186156",834.95474343585,2.39297833715725,0.35112472480728,6.8151803848922,9.41455600940547e-12,2.61172336442254e-09,11.0262001564983
"LOC114176389",402.242662194473,1.2268394276319,0.180154804974384,6.80991788038261,9.76544726997509e-12,2.67341968288292e-09,11.0103078606779
"LOC114176214",49.5017336206694,4.10435615710912,0.60611546525319,6.77157471208002,1.2738814668551e-11,3.4421269869334e-09,10.8948709807021
"LOC114179374",73.9045915047402,3.09003003946933,0.45778446764165,6.74996697766554,1.4787880865993e-11,3.90839370617304e-09,10.8300940568446
"LOC114185855",84.205883924226,2.45896829426741,0.364629446472855,6.74374578919388,1.54354509259571e-11,4.01437489956829e-09,10.8114806786669
"LOC114187936",252.470464576665,1.84797778765899,0.274478861370998,6.73267798630649,1.66568434720016e-11,4.27854673183292e-09,10.7784072954007
"LOC114178976",99.2043233008132,3.08574889758063,0.462366771112792,6.67381198297201,2.49242899635574e-11,6.32408264611921e-09,10.603377204904
"LOC114191091",424.075552568349,1.4098131376853,0.211590512252187,6.66293172921191,2.68418370971303e-11,6.72856942943245e-09,10.5711877636952
"LOC114180105",44.8656232205986,4.54380482570701,0.689180572928732,6.59305413441607,4.3086937540394e-11,1.01871229825618e-08,10.3656543728546
"LOC114168700",269.96794329064,1.97851645557942,0.303355959520004,6.52209522670991,6.93319714930353e-11,1.55109784826246e-08,10.1590664502214
"LOC114164478",100.679219860131,1.953430839559,0.300984019613134,6.4901480220439,8.57520806184936e-11,1.85849769723789e-08,10.0667553337905
"LOC114166671",188.233883768969,1.62485943544651,0.251129640760637,6.47020172738287,9.78721671053079e-11,2.09930753483818e-08,10.0093407953385
"LOC114163383",231.088131445715,1.43807212648657,0.223169577131266,6.44385379482398,1.16477296141e-10,2.42342662350965e-08,9.93375871945852
"LOC114175083",112.638637407758,2.11447635622659,0.329068282558139,6.42564619047723,1.31310499573656e-10,2.6784767197348e-08,9.88170054638126
"LOC114163300",159.40751910433,2.57044650373617,0.40100110808386,6.41007331879647,1.4544967065442e-10,2.90983254580372e-08,9.83728725780042
"LOC114189835",128.920513475204,2.32798354196626,0.366063333824184,6.35951030016124,2.02397959304345e-10,3.93559994512729e-08,9.6937938706234
"LOC114184770",51.6304510203226,5.44447178117497,0.861216723705406,6.32183703743001,2.5847188836895e-10,4.9794130642633e-08,9.58758668425334
"LOC114194163",643.339080877949,1.90846319629917,0.302273734481322,6.31369179189169,2.72456294245982e-10,5.15338696189265e-08,9.56470315463555
"LOC114178078",189.883417828499,2.55350969597782,0.404796347515669,6.30813423008708,2.82419236390703e-10,5.29370687598646e-08,9.54910572556
"LOC114169470",451.110399429853,1.82767525721087,0.289920353269469,6.30405984471233,2.89948455130101e-10,5.33864385613884e-08,9.53767920086734
"LOC114183778",35.5938363973681,4.66675162298534,0.742761631662835,6.28297346557575,3.32157772682055e-10,6.06217071791477e-08,9.47865558036399
"LOC114182658",100.782152245933,3.0971164876436,0.493750477491349,6.27263492154875,3.54988603367304e-10,6.40724674236977e-08,9.44978558940728
"LOC114179510",136.495249668903,2.38646054569546,0.381881546651857,6.24921671816491,4.12516199201346e-10,7.33573678682325e-08,9.38455899236104
"LOC114164447",997.28551467568,1.20136681766969,0.19250196050561,6.24080302618365,4.35330162894236e-10,7.49600891533869e-08,9.36118124066549
"LOC114177572",56.1333522467461,2.9688210869756,0.475876706762873,6.23863501781975,4.41405540339182e-10,7.52777350188281e-08,9.35516222005603
"LOC114174149",219.00914444582,1.51769920498308,0.243908028996887,6.22242412939368,4.89531527968353e-10,8.2138652991206e-08,9.31021933249875
"LOC114166279",62.4127086388867,2.93084913101883,0.47133265041179,6.21821791564457,5.028329154871e-10,8.30312828541635e-08,9.29857630110038
"LOC114179267",2679.08770793417,1.06944782859979,0.172157824948788,6.21201986559668,5.23078121683744e-10,8.50247140605623e-08,9.28143344443582
"LOC114181779",200.18317265598,1.43575135189723,0.231438299858915,6.20360308891166,5.51848621526323e-10,8.90059102285014e-08,9.25818003794468
"LOC114169346",231.469973136424,1.39248580978929,0.224594718962785,6.19999355381113,5.64654734010522e-10,8.96809648536101e-08,9.24821702642534
"LOC114169001",141.404899426392,3.1527585922493,0.509527472044909,6.18761257287306,6.10822249228373e-10,9.62785433139813e-08,9.21408515213113
"LOC114181278",69.8627099725711,3.55301820674621,0.57564884804019,6.17219719772312,6.73474267778236e-10,1.04569444891e-07,9.17167899322297
"LOC114189681",95.6647084936216,2.88567383109155,0.470439099802755,6.13400083518026,8.56960679253655e-10,1.29202347047475e-07,9.06703910476867
"LOC114162706",266.044948817761,2.18583281022815,0.356793564368216,6.12632353416651,8.99328459148225e-10,1.34614589359985e-07,9.04608166316891
"LOC114176393",51.1787275553697,3.17476093483801,0.519649148572049,6.10943161085123,9.99865893671963e-10,1.48594355598135e-07,9.00005824554389
"LOC114195669",1107.30930388047,1.06006745842971,0.173919849477644,6.09514935537002,1.09335321066392e-09,1.61335509936692e-07,8.96123951539531
"LOC114179427",94.6474696081319,2.15523871115749,0.355110301701576,6.06920920297236,1.28541613447559e-09,1.8702355310419e-07,8.89095625314995
"LOC114177385",115.419880404766,3.03634534392453,0.501840806992991,6.05041539391383,1.44472822204052e-09,2.07303554398449e-07,8.84021384340521
"LOC114194277",273.061616253771,1.42413313218568,0.235339240037155,6.05140533283288,1.43587655515436e-09,2.07303554398449e-07,8.84288289555315
"LOC114188024",185.564700150465,1.86649101075828,0.311400488732203,5.99386024844493,2.04917490097066e-09,2.86141832144937e-07,8.68842097215774
"LOC114169933",1221.27167073554,1.65929101083297,0.277377891544435,5.98205935445709,2.20333947967565e-09,3.05617874760877e-07,8.65691858374287
"LOC114166434",29.9998649625722,4.73151465029725,0.791298105704718,5.97943381411665,2.23914515240916e-09,3.07387683887767e-07,8.64991775240264
"LOC114178231",56.3820759984967,2.64399029005301,0.442215644081308,5.97896145340093,2.24564683028648e-09,3.07387683887767e-07,8.6486585435857
"LOC114184936",1252.08595484387,1.99236705174323,0.334057585304316,5.96414252928352,2.45922011402342e-09,3.32250218781632e-07,8.60920259772427
"LOC114186673",31.7854676457028,4.31596660088046,0.727769736445152,5.93040131341836,3.02195166971381e-09,4.03043118205548e-07,8.51971248564373
"LOC114189774",50.1359513045016,2.78074703474008,0.472121615642885,5.88989561715693,3.86439629551569e-09,5.02516433278122e-07,8.41291834288531
"LOC114195623",77.6340299486136,3.53064010933727,0.604106420583475,5.84440090195898,5.08394577602566e-09,6.37208288048132e-07,8.29379909015942
"LOC114170548",77.7887128864059,2.76682973626502,0.476864518750458,5.80212959335919,6.54779226302382e-09,8.06114590677358e-07,8.18390510758227
"LOC114183533",52.3946507973681,3.41446442827919,0.588961347415072,5.79743380998625,6.73373439894075e-09,8.24129870025655e-07,8.17174401764043
"LOC114196090",48.8265305887358,3.7175139319545,0.642362690043693,5.78725070676449,7.15477551964441e-09,8.65478252684428e-07,8.14540398763573
"LOC114186921",616.495396146584,1.39454668695726,0.241419993463319,5.77643411778631,7.63003584307223e-09,9.17633096826364e-07,8.11747342188628
"LOC114187541",193.791756638757,2.47985799870663,0.429665731357675,5.77159828611575,7.85231355825844e-09,9.38938137316811e-07,8.10500236649658
"LOC114192220",1234.95352824835,1.04028730193574,0.180375577893348,5.7673400916328,8.0532435919906e-09,9.57461635285466e-07,8.09402916430539
"LOC114168995",308.909502575646,1.89144426944774,0.328350829801326,5.76043700146026,8.38964396460113e-09,9.91789388224381e-07,8.07625646914627
"LOC114170573",31.3270806504507,5.32239251206827,0.924510560160993,5.75698401015715,8.56300182540365e-09,1.00656393208671e-06,8.06737396339821
"LOC114178008",146.882173892151,1.51375853252075,0.263156312186824,5.75231701623057,8.80285273771039e-09,1.02373686218945e-06,8.05537656336407
"LOC114165685",73.7959448295256,2.1002765282294,0.365333929202033,5.74892272616685,8.98138513007824e-09,1.03241270174811e-06,8.04665668026357
"LOC114174957",65.2515491815159,2.04482875044707,0.355768658341977,5.74763600587184,9.04997984116321e-09,1.03458176140243e-06,8.043352388185
"LOC114177990",312.454636347474,1.286910681621,0.223956368286926,5.74625625279049,9.1240999355353e-09,1.03735531835381e-06,8.03980996657669
"LOC114194041",326.020773323579,1.25001499632736,0.218199720484799,5.72876534190814,1.01164218994558e-08,1.13774202183825e-06,7.9949730669527
"LOC114163085",1322.13383927634,1.88982873808865,0.32986237809239,5.72914301114792,1.00939271887559e-08,1.13774202183825e-06,7.99593983231836
"LOC114167149",219.362515168408,1.75564138824869,0.307465723241589,5.71003938175317,1.12950034093066e-08,1.25002043050018e-06,7.94711363365527
"LOC114175871",33.7963644173536,3.56027950129033,0.624595549962504,5.7001358743335,1.19711973728942e-08,1.31534030127639e-06,7.92186240878876
"LOC114176791",95.4717370648465,2.20267032964821,0.38646318341209,5.69956058996562,1.2011662849299e-08,1.31534030127639e-06,7.92039686634518
"LOC114176582",143.46955590607,2.47789145040735,0.435275125508417,5.6927017079441,1.25044737578089e-08,1.36213654976425e-06,7.90293458053394
"LOC114183521",103.081446951629,1.54624902851609,0.271835441378821,5.6881803957317,1.28400146372507e-08,1.39140283615957e-06,7.89143448118355
"LOC114188913",42.2568937118347,2.78243086504314,0.489481391478272,5.68444666842181,1.3123686712398e-08,1.41477422662255e-06,7.88194414560546
"LOC114177405",94.6998695359362,2.10941163588224,0.371223536089023,5.68232191877074,1.32878244341209e-08,1.42508492358928e-06,7.8765461186509
"LOC114186774",147.895033747277,2.16177967918397,0.381117695835088,5.67221019335555,1.40966864019237e-08,1.50408029373551e-06,7.85088296156326
"LOC114193498",1525.92399968698,1.09152237208407,0.19367190616737,5.6359355039382,1.7411053823409e-08,1.81127192924924e-06,7.7591749419303
"LOC114168982",51.4702320511572,4.44009871669656,0.788650132762885,5.62999805901448,1.80211649625177e-08,1.8654147174634e-06,7.74421713786085
"LOC114179417",234.275813583031,1.66305458762668,0.295710553106547,5.62392708057147,1.86664469924047e-08,1.91317288731021e-06,7.72893833863567
"LOC114177645",836.612829098676,1.03236165936237,0.184488483758772,5.59580543093536,2.19599871758704e-08,2.22877801551785e-06,7.6583679178399
"LOC114176355",224.232837813999,1.70397404801554,0.305547644664771,5.57678672301676,2.45001942477833e-08,2.47451961902612e-06,7.61083047235359
"LOC114177119",233.643765182703,1.25490583415351,0.225260748731199,5.57090323645766,2.53422055693314e-08,2.54719772500246e-06,7.59615559052177
"LOC114195574",120.239708674313,1.76923875954818,0.318539135691121,5.55422728736153,2.78842470122881e-08,2.78463246870429e-06,7.55464107872571
