"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114166123",26.5572298170388,2.09038269388835,0.5951317852441,3.51247025569464,0.000443961695548871,0.0888118978679985
"LOC114166690",911.268504761718,-0.855539313470712,0.244061200430225,-3.50542942492534,0.0004558713452709,0.0888118978679985
"LOC114168901",44.0235626560108,2.20531608715288,0.629841883193919,3.50138049881624,0.000462854495599894,0.0888118978679985
"LOC114174309",15.9360963648298,3.28933802364187,0.945795017784757,3.4778550973404,0.000505443079006594,0.0938548014125255
"LOC114190509",3967.60385266106,-0.608648096830891,0.174931065488461,-3.47935968452121,0.000502613497437177,0.0938548014125255
"LOC114164214",11.5994125691818,4.92336082131051,1.4142596049791,3.48122848448553,0.000499119527594039,0.0938548014125255
"LOC114181610",550.639996319114,-1.17092585806933,0.337221656078582,-3.47227361280876,0.000516070068605138,0.0945701566137497
"LOC114187505",94.3537163765914,1.95320911851592,0.56294192376982,3.46964586583991,0.000521145000788896,0.0945701566137497
"LOC114188914",14.473953864405,3.0029099482847,0.867703354283966,3.46075641342049,0.000538659974453564,0.0945701566137497
"LOC114190393",33.1238993459319,1.53909717032762,0.44457864018246,3.46192333868303,0.000536329900540373,0.0945701566137497
"LOC114193003",33.7325298607121,2.52934208116452,0.731231744376014,3.45901569593768,0.000542153309674053,0.0945701566137497
"LOC114162556",680.83607796199,-0.928919363385046,0.267923658116018,-3.46710465927872,0.000526097005097563,0.0945701566137497
"LOC114192342",161.088706964744,-0.864851111379673,0.25105516130526,-3.44486489297105,0.000571344894359205,0.0976886631751396
"LOC114163192",213.879797240044,-0.979139279200322,0.284034859310341,-3.44725038883519,0.000566323453657157,0.0976886631751396
"LOC114167043",169.30027434386,-1.06114200416007,0.308576664301213,-3.43882777579139,0.000584238788962317,0.0979535888018472
"LOC114191539",6078.85070704966,-0.660660960888078,0.192113292120077,-3.4389133286787,0.00058405419043545,0.0979535888018472
"LOC114178635",47.6201056281484,2.14754518744758,0.628444837251077,3.41723737733498,0.000632600952411306,0.0993125986108259
"LOC114176735",95.8104658243246,1.24971790823151,0.365634465527163,3.41794339991909,0.000630962267457476,0.0993125986108259
"LOC114178010",16568.5766104869,-0.613576494221265,0.179089199032203,-3.42609435709707,0.000612327625156664,0.0993125986108259
"LOC114181168",251.565826814714,0.800494699412347,0.234128187601649,3.41904453117079,0.000628414411939619,0.0993125986108259
"LOC114190354",149.387465564921,4.14713323993991,1.21007723931919,3.42716407282659,0.000609920426977534,0.0993125986108259
"LOC114168621",46.6609738602391,1.29906942441477,0.379344114143718,3.42451451328595,0.00061589894700913,0.0993125986108259
"LOC114169867",92.8647167847784,1.31623775251643,0.383918926405907,3.42842632125097,0.000607091296880926,0.0993125986108259
"LOC114162427",479.524537479993,-0.803776700638738,0.235806445555252,-3.4086290506016,0.000652901953542557,0.10157625077231
"LOC114164079",139.202146153035,-0.996707026022683,0.292668225704031,-3.40558673093072,0.000660220386307646,0.1016689607574
"LOC114187852",12444.3288335847,-0.6765957586572,0.198793834970284,-3.40350473523658,0.000665272602095444,0.1016689607574
"LOC114184797",261.627231514511,-0.760562296197155,0.223886924314533,-3.39708224821858,0.000681084925410252,0.103172417341313
"LOC114187381",116.850108079963,1.34318744742019,0.39660953509287,3.38667462219653,0.000707452380450715,0.106234740504377
"LOC114168892",174.072587794846,1.02345873518264,0.302511523105543,3.38320578560428,0.000716449264847651,0.106658296160811
"LOC114176750",213.345963895665,-1.0343472424458,0.30651870148881,-3.3744996224433,0.000739500173981209,0.10786098637127
"LOC114184046",26.2127661648858,2.40914205377943,0.71376410354161,3.37526367860972,0.000737449974440662,0.10786098637127
"LOC114192320",45.5581979850806,-1.58272785563203,0.46922036397789,-3.37310137653491,0.000743265816097119,0.10786098637127
"LOC114190600",28.3803794054831,3.03589752360001,0.901987339746506,3.36578728971209,0.000763255406070406,0.108972601514042
"LOC114196068",1581.5364599855,0.834839250395258,0.248044594545069,3.3656820940864,0.000763546515907065,0.108972601514042
"LOC114174032",9.5619720532535,4.78284724121092,1.42576064329904,3.35459339805031,0.000794817168000671,0.110703832156266
"LOC114182612",194.024935298433,-1.23974211845845,0.369510004918789,-3.35509756692765,0.000793369974829689,0.110703832156266
"LOC114192769",57.1780436420894,4.09100375753621,1.21953454494996,3.35456160260232,0.000794908517422953,0.110703832156266
"LOC114184023",13595.0264650567,-0.464976320301329,0.138781115606487,-3.35042933088798,0.000806863947701342,0.111469868102836
"LOC114177182",102.362581518724,-0.888957639764166,0.265981874352277,-3.34217375499353,0.000831250082265419,0.113030375359382
