"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114190638",158.67078264522,-1.9215601280242,0.327282724880017,-5.87125436800446,4.32510057007039e-09,1.17426608877273e-06,8.3640037895821
"LOC114195578",3702.19809892166,-1.61739265245875,0.277785243784841,-5.82245705503171,5.79887033236973e-09,1.52316994063578e-06,8.23665660233403
"LOC114167154",322.569007217462,-1.25605888730894,0.216114518727946,-5.81200603597635,6.17286143161253e-09,1.55090906925268e-06,8.20951347196558
"LOC114169469",483.52617295913,-1.17535242392678,0.20383582506043,-5.76617198462699,8.1092307986009e-09,1.95252257117424e-06,8.09102033885496
"LOC114192391",123.187220224471,-1.41873099510505,0.246590638956308,-5.75338545335627,8.7473726433304e-09,2.04924935330778e-06,8.05812237187466
"LOC114172999",958.622773094732,-1.99249816551273,0.353070472987725,-5.64334408553614,1.66778560855165e-08,3.83015957937827e-06,7.77785977804315
"LOC114176171",255.978800087453,-1.31650987171209,0.235186536408945,-5.59772634868402,2.17181201731028e-08,4.88525795059391e-06,7.66317776811539
"LOC114164015",157.387184583387,-1.50087125420702,0.268883872449886,-5.581856734404,2.37964363930271e-08,5.22196229505718e-06,7.62348807532676
"LOC114189177",298.147875373525,-1.68774394857222,0.311003698503645,-5.42676487994382,5.73846401457146e-08,1.11628547639961e-05,7.24120433743888
"LOC114191855",1163.2604938937,-1.36170331144763,0.251004865174422,-5.42500764079369,5.79520609575248e-08,1.11628547639961e-05,7.23693111454828
"LOC114178132",262.894514763583,-1.60020157958725,0.297081121966606,-5.38641287266691,7.18777472794867e-08,1.35442676830128e-05,7.14340554257335
"LOC114182173",197.995960924807,-1.19499516856702,0.222950753912118,-5.35990638111077,8.32650898135753e-08,1.50362874688348e-05,7.0795370451621
"LOC114162321",187.429902154007,-1.60726357381519,0.302861191734367,-5.30693141835381,1.114860995772e-07,1.94368445309649e-05,6.95277927838488
"LOC114164592",202.9130147304,-1.61938147789449,0.308148912690412,-5.25519127669755,1.47870706393138e-07,2.41838355285984e-05,6.83011785245253
"LOC114169501",1180.46935269605,-1.30719122279397,0.250250397785665,-5.22353304674288,1.7554111921834e-07,2.81776003960105e-05,6.75562113698775
"LOC114177315",1277.63626454217,-1.65892023364245,0.319242409914888,-5.19642811268317,2.03154109165488e-07,3.20170876044809e-05,6.6921743888441
"LOC114178797",392.699749548006,-1.16727632305913,0.224595181151225,-5.1972456268916,2.02263031592148e-07,3.20170876044809e-05,6.69408348768238
"LOC114167284",1147.70450918964,-1.05276729434878,0.203536386950631,-5.17237880715714,2.31132409981291e-07,3.57759951735327e-05,6.63613915236106
"LOC114166720",971.038267556394,-1.16722934306764,0.228314715864374,-5.11237017136036,3.18141629477719e-07,4.67398583781842e-05,6.49737949886013
"LOC114191499",137.38973129798,-1.68783899871581,0.330308631663349,-5.10988462583098,3.22355603684517e-07,4.69609810544099e-05,6.49166477580773
"LOC114168814",99.5734926717364,-1.74135068845642,0.351598255161856,-4.95267158722049,7.32014591010663e-07,9.76169611520065e-05,6.13548026220355
"LOC114187050",246.706676083769,-1.50649755730886,0.305284822222325,-4.93472799054433,8.02625394833895e-07,0.000105411468521518,6.09548710343379
"LOC114176445",144.775825862606,-1.44591663686479,0.293900740031385,-4.91974479788782,8.66571253928556e-07,0.000112111039239593,6.06219572156436
"LOC114181432",222.236713324958,-1.18385829032659,0.250744656178369,-4.72136997202621,2.34261372669234e-06,0.00027440237544553,5.63029931626686
"LOC114183796",160.110369317227,-1.20337587521683,0.255769032627878,-4.70493187878473,2.53950735191048e-06,0.000295469123843759,5.59525052554476
"LOC114184710",626.257248487084,-1.72985645479427,0.37166760190876,-4.65431058803702,3.25066499732998e-06,0.000368323714991585,5.48802778513556
"LOC114162177",103.565149012767,-1.45563510305152,0.313654293965795,-4.64089008521677,3.46911626298332e-06,0.000390523373604407,5.45978114509135
"LOC114182363",117.986947160072,-1.1924197511687,0.257024593869798,-4.63932160426931,3.49554726886442e-06,0.000390960048084088,5.45648482070757
"LOC114167620",240.019848876542,-1.19142347432142,0.257217877535285,-4.63196215495551,3.6221637562974e-06,0.000402524556917767,5.44103191933154
"LOC114174237",169.956292671329,-1.00399630800573,0.217283237938587,-4.62067998217838,3.82484366832306e-06,0.000419667657177522,5.41738631093445
"LOC114172153",31.5368178993293,-2.16182794937262,0.470635192792515,-4.59342603885061,4.36027601492399e-06,0.000464052193474362,5.36048601807906
"LOC114186533",412.887390733485,-1.30901596900328,0.284855926317488,-4.59536154267792,4.31999570104633e-06,0.000464052193474362,5.36451668536397
"LOC114165968",232.773141306248,-1.68674092932694,0.367703200638722,-4.58723483069216,4.49155369272661e-06,0.000474790090348222,5.3476034043286
"LOC114185131",1453.96078246346,-1.1254178264072,0.245991243777437,-4.57503205856154,4.7614707023578e-06,0.000491338429143303,5.32225888356813
"LOC114174052",151.025321078621,-1.03211914417992,0.228701446120302,-4.51295416661685,6.3930841607972e-06,0.000633317182923316,5.19428957832396
"LOC114173247",66.5177010454574,-1.91626360202907,0.424964415433118,-4.5092330850244,6.50623953816518e-06,0.00063950127039525,5.18666995147711
"LOC114189945",59.3597441051767,-2.87923126246035,0.640723003162808,-4.49372232344956,6.99888787869565e-06,0.000681644495871168,5.15497096377389
"LOC114178165",110.917653451593,-1.25131288534194,0.281266632111072,-4.44884939230116,8.63315234003748e-06,0.000817837863207047,5.06383059548941
"LOC114179944",143.30760017604,-1.32628002171211,0.298490272373278,-4.44329395114601,8.85919969671807e-06,0.000834690684469046,5.05260550869959
"LOC114188992",86.8817823941985,-1.74067175193419,0.392699630386379,-4.43257802463816,9.31129898964006e-06,0.000867853114432258,5.03098972775336
"LOC114196161",235.57711602799,-1.02615701110194,0.231657158070032,-4.42963653552086,9.43920376124763e-06,0.000875069713395663,5.02506463882492
"LOC114194501",446.376417970688,-1.21231860639234,0.273774997786779,-4.42815675716493,9.50418187286307e-06,0.00087640689865933,5.02208526158583
"LOC114183630",76.5324427968594,-1.49298825716557,0.338130587241569,-4.41541911172605,1.00814472970466e-05,0.000924719419796822,4.99647711590625
"LOC114166049",133.428118771501,-1.75983674622074,0.399740567269722,-4.40244721280265,1.07036637710357e-05,0.000966451641326435,4.97046754164252
"LOC114183157",182.850645710896,-1.02889131488385,0.23631788699714,-4.35384442522667,1.3377065655956e-05,0.00115375527468484,4.8736391413654
"LOC114181918",290.927082809435,-1.10913306830177,0.255863539008292,-4.33486174935546,1.45851756573867e-05,0.00123340783022661,4.83608833606063
"LOC114192234",391.909244330164,-1.49183924064057,0.345671052860432,-4.31577717687259,1.59042347889691e-05,0.00133196045556313,4.79848722155334
"LOC114166134",130.165062038351,-1.24450736754094,0.289504942917506,-4.29874307153216,1.71769451466907e-05,0.00143163231280303,4.76505407123254
"LOC114177519",176.588890649226,-1.29195029754381,0.302323784613642,-4.27339945877852,1.92515112671835e-05,0.00158172606316537,4.71553517216918
"LOC114193854",642.021260715215,-1.22607499878519,0.287388416944988,-4.26626449255917,1.98773111986848e-05,0.00162543899500189,4.70164236292412
"LOC114181661",105.239908430815,-1.34693381576454,0.3158135081971,-4.26496581306434,1.99932812608223e-05,0.00162724659125641,4.69911592441488
"LOC114167316",1897.36982536775,-1.05738052555347,0.24838795084787,-4.25697189394294,2.0721439394893e-05,0.00166308737661975,4.68358008002974
"LOC114187580",93.4437731255977,-1.3460884845532,0.317258672855857,-4.24287371700877,2.20675626355893e-05,0.0017468642276282,4.65624563205671
"LOC114166657",316.685313700954,-1.11516977655736,0.264281101558767,-4.21963496436155,2.44698199761811e-05,0.00190228161034563,4.61136922572948
"LOC114164431",62.4934756412516,-1.67060248398058,0.397234509840065,-4.20558245217215,2.60410626643784e-05,0.00200643494377628,4.584341297375
"LOC114182165",335.455666294989,-1.10310997812848,0.262892907455487,-4.19604312952131,2.71618545471463e-05,0.00206525399311109,4.56604058077978
"LOC114192192",100.724129713602,-1.22639621303151,0.294167794055312,-4.16903630450079,3.05890266978034e-05,0.00225655900780051,4.514434341469
"LOC114176962",45.655674014749,-1.91515909158099,0.46079248222333,-4.15622903034425,3.23543493035465e-05,0.00236664556762144,4.49006733009369
"LOC114181991",113.270554317043,-1.12744880826087,0.271390233420132,-4.15434554903637,3.26219878073926e-05,0.00237619655726453,4.48648957893403
"LOC114190761",68.6237722777418,-1.94015996945311,0.468465825029326,-4.14151868886414,3.45013754610971e-05,0.00248180848545054,4.46216359062942
"LOC114185069",139.544583697195,-1.34196548466424,0.326454604271771,-4.11072616867446,3.94416730936381e-05,0.00276826252935753,4.40404467081188
"LOC114194340",163.005062936261,-1.21001494483078,0.296034786183167,-4.08740797131221,4.36219627556208e-05,0.00300091407274382,4.36029479738276
"LOC114163842",203.459361609409,-1.18345328605015,0.290338124677815,-4.07612085861412,4.57932241632686e-05,0.00311322091801735,4.33919877802675
"LOC114177312",112.200260533251,-1.20460110475469,0.29584265664398,-4.07176273502815,4.6658693773055e-05,0.00315966841894407,4.33106742360259
"LOC114185451",159.925737764116,-1.07067314038641,0.263384235220867,-4.06506159903068,4.80197775920638e-05,0.00322663125711635,4.31857985574844
"LOC114186980",147.407520274073,-1.06341370780379,0.262917319030553,-4.04466967685844,5.23969486433613e-05,0.00338937873761683,4.28069400358757
"LOC114176470",90.9011553036118,-1.08604850330411,0.268674034925497,-4.04225329628623,5.29399996944497e-05,0.0034117763371858,4.27621606554126
"LOC114183465",184.526170393815,-1.70098388788522,0.421242417703431,-4.03801662985129,5.3905032548968e-05,0.00346110238618114,4.26837068738803
"LOC114166983",156.640323723724,-1.1460081081551,0.288614302944411,-3.97072527751971,7.16541661378435e-05,0.00437646488421192,4.14475855365357
"LOC114179369",1558.48389351721,-1.04588519372625,0.263274063963252,-3.97261005501945,7.10893732221031e-05,0.00437646488421192,4.14819531482482
"LOC114193479",168.042467219784,-1.27530436687058,0.329706551461859,-3.86799825850022,0.000109732448440564,0.00629907856346231,3.9596649303568
"LOC114176871",181.227042020214,-1.37511471091949,0.35588053519041,-3.86397842799621,0.000111555077723391,0.00634866945583665,3.95251065687221
"LOC114177148",271.621550771208,-1.09934142860999,0.284551306644531,-3.86342077136662,0.000111810168692294,0.00634866945583665,3.95151869728925
"LOC114186114",19.0824707185163,-2.35317523297193,0.609177450847144,-3.86287317381744,0.000112061193671321,0.00634866945583665,3.95054475575649
"LOC114186984",24.0276398687996,-2.42870623139613,0.630228250997564,-3.85369305097292,0.000116349444790889,0.00649827112100542,3.9342356847866
"LOC114187197",192.289236590181,-1.00490836004604,0.26460845530818,-3.79771825082331,0.000146034178680172,0.00758455012523179,3.83554548753734
"LOC114166470",39.7704901400123,-1.58406284600707,0.422991285670796,-3.74490657294511,0.000180460917578385,0.00909439089284557,3.74361683873265
"LOC114167878",78.1688753257836,-1.29766349790858,0.34894323534137,-3.71883838538689,0.000200141047806323,0.00987442182843108,3.69866383086622
"LOC114193868",129.936654788976,-1.0476819027901,0.282884268409704,-3.70357075237826,0.000212585854491194,0.0104401936925194,3.67246563690022
"LOC114191784",74.0899688201056,-1.11208561784862,0.301696411783095,-3.6861082015392,0.000227709567754472,0.010874856932759,3.64261872109468
"LOC114193969",210.667776368271,-1.06477550087775,0.289733640657105,-3.67501508786788,0.000237835359140968,0.0112041135490973,3.62372357806789
"LOC114182591",148.29408507294,-1.26068599686696,0.344977969799827,-3.65439566357954,0.000257788467195957,0.0118541667567881,3.58873651578476
"LOC114183752",133.731126144738,-1.0605481001861,0.290289519140801,-3.65341505723358,0.000258775421095319,0.0118680706352075,3.58707697603115
"LOC114184140",36.2873807720839,-1.6400926743731,0.455648292853704,-3.59947068845858,0.000318865571357816,0.013924064345237,3.49639236999035
"LOC114185527",86.2302467088599,-1.01073591633637,0.280921789767802,-3.59792637364228,0.000320764386120827,0.0139717874316348,3.49381385662791
"LOC114167024",53.2358967984075,-2.16667164990702,0.602647337001369,-3.59525632468214,0.000324072339271687,0.0140635383066563,3.48935803596665
"LOC114183017",38.5454744690842,-2.09742259054626,0.583476452302669,-3.59469963572456,0.000324766037752727,0.0140635383066563,3.48842939318632
"LOC114189648",270.672467342374,-1.1102780076528,0.309122830646804,-3.59170497154698,0.000328521641575495,0.0141672914884398,3.4834360157321
"LOC114166962",237.481464128177,-1.56426635727595,0.4357725441089,-3.58963954572833,0.000331135529707447,0.0142445795111869,3.47999421843837
"LOC114162285",69.2782440626687,-1.22925339616358,0.342960482829476,-3.58424208533313,0.00033805842909682,0.0145063884327289,3.47100823096112
"LOC114175886",49.9964097183598,-1.90835969597825,0.533080080732643,-3.57987432836636,0.000343759490847408,0.0147146037860016,3.46374530257039
"LOC114181186",355.138421195098,-1.06595557575539,0.298307042737959,-3.57335035060423,0.000352442700199841,0.0149945958698196,3.45291148011883
"LOC114174242",64.8429467242245,-1.64294712185631,0.46155383769601,-3.5596001759136,0.000371419836020637,0.0155906398964982,3.43013490607749
"LOC114193699",105.893617055872,-1.01563700957151,0.285902359269479,-3.55239114558763,0.000381746931034337,0.0159469031238826,3.41822444566698
"LOC114175353",52.6351831456556,-1.33480032560644,0.376224563911148,-3.54788191321201,0.000388342288599583,0.0161446089092623,3.41078531430731
"LOC114176253",100.907692473208,-1.12694307400982,0.318297556639646,-3.54053322277201,0.000399319357201354,0.016482381848673,3.39867963665773
"LOC114181206",69.3014780631861,-1.22109712258446,0.344987230923114,-3.53954295443648,0.000400820535356458,0.0165050470331106,3.3970500362338
"LOC114188246",142.356019904132,-1.07472961006428,0.303723606713367,-3.53851194411284,0.000402389076550489,0.0165303721115623,3.39535381736127
"LOC114192689",312.746028632153,-1.2224050332342,0.34613707409859,-3.53156343167684,0.000413110767975905,0.0168114748207284,3.38393348473397
"LOC114182393",97.5018261285806,-1.0997123114694,0.311624606169246,-3.52896494595853,0.000417188387585565,0.016898079175662,3.37966778863884
"LOC114182643",224.421978651308,-1.19055899762907,0.339287615137116,-3.50899633382708,0.00044980110496628,0.0178438259855731,3.34697948202585
"LOC114192003",152.841259409724,-1.18864480929889,0.340005649046431,-3.49595606023762,0.000472366477426171,0.0183843196990264,3.32572093067202
"LOC114190250",325.999150674609,-1.35540779048008,0.3878575834711,-3.4946017513696,0.000474769599443626,0.0184129883130978,3.32351709767148
"LOC114182091",115.605230387176,-1.1135820819882,0.320369568416796,-3.47592965053237,0.000509085808997914,0.0193967287577755,3.29320900895323
"LOC114168359",149.241905465908,-1.02837680025662,0.297435835157997,-3.4574744489357,0.000545263946121888,0.0203734205485883,3.26339321773216
"LOC114179730",413.457144567866,-1.21063323725777,0.350595699469782,-3.4530749780692,0.00055423492996399,0.0206628317115177,3.25630610682414
"LOC114167378",107.548010416755,-1.43214182087754,0.41740280288418,-3.43107859118744,0.000601186400045601,0.0220341806156248,3.22099085252285
"LOC114178923",181.710308337229,-1.05087919875787,0.307373691996616,-3.41889766795475,0.000628753677748322,0.0227470041787388,3.20151946162408
"LOC114194273",159.063602956336,-1.0362830259508,0.303145320654005,-3.41843649017946,0.000629820143389169,0.0227470041787388,3.20078345353932
"LOC114187211",33.4025866421904,-1.52427398641609,0.446525800157583,-3.41363026700397,0.000641035048944439,0.0229941908531056,3.19311822454197
"LOC114190190",38.4394115332232,-1.65322644562698,0.484405324151679,-3.41289899842082,0.000642757592430138,0.0229941908531056,3.19195278464848
"LOC114192650",78.040711034636,-1.14889392570317,0.338902181840852,-3.39004582225644,0.000698809419959564,0.024375372443499,3.1556412493547
"LOC114179905",103.167673893982,-1.06847556253546,0.317384429381874,-3.36650277588091,0.000761278160115055,0.0259676360621522,3.11845662926037
"LOC114182440",52.9382394071695,-1.21359605369332,0.362162316038734,-3.35097275433681,0.000805282249813135,0.0267440097370891,3.09405187360491
"LOC114190722",91.8622440817856,-1.0500172592534,0.315994601498119,-3.3228961959328,0.000890880594601126,0.0289386149900412,3.05018050087997
"LOC114192230",52.8533237141432,-1.61045265752873,0.485471350975356,-3.31729700278541,0.000908929387574872,0.0292399536002335,3.04146985470736
"LOC114193574",240.683601728596,-2.98419447911525,0.89935074066175,-3.3181653655163,0.00090610822692927,0.0292399536002335,3.04281992643903
"LOC114174164",55.2000702031737,-1.18817834005475,0.359431442185455,-3.30571619675301,0.000947339881907071,0.0302450905943665,3.02349417901744
"LOC114186643",98.9350759002851,-1.00713030447663,0.305792068260487,-3.29351349825958,0.000989435906784984,0.0309202642661337,3.00461233307066
"LOC114173346",101.732847574243,-1.09130277599923,0.332412540838457,-3.28297715015983,0.00102716991119281,0.0317982456793546,2.9883577108429
"LOC114189891",462.953599740273,-1.02560998700454,0.313179185154081,-3.27483445778797,0.00105723907273629,0.0325547008258551,2.97582679487802
"LOC114183341",51.8690699984874,-1.13475291521322,0.348015110750062,-3.26064265648561,0.00111160034146982,0.0339871314280789,2.95405132848478
"LOC114167668",43.0093533830773,-1.34289840479892,0.412485157864031,-3.25562842491799,0.00113141715175057,0.0344109609521893,2.94637724184612
"LOC114189774",30.9780642927615,-2.03768355789675,0.627778401391715,-3.24586439001314,0.00117094603219628,0.0353035137637473,2.93146312069148
"LOC114195053",63.2067217465955,-1.01592187835026,0.318373367752882,-3.1909763229279,0.00141792899730058,0.040644636582421,2.84834551587552
"LOC114181318",35.6177335462013,-1.37793339209242,0.43261037087951,-3.18516033097181,0.0014467383007175,0.0409146087785296,2.83961002094256
"LOC114185058",49.987615562811,-1.16375306557413,0.365827569107836,-3.18115189736038,0.00146690694552501,0.0413500793619863,2.83359743511841
"LOC114181588",54.8670397626652,-1.63896932726333,0.515525210453021,-3.17922245902014,0.00147670710874815,0.0415587572033409,2.83070563445665
"LOC114177060",127.658433949671,-1.20613280460478,0.379577492298081,-3.17756671319598,0.00148516517396703,0.041729049361252,2.82822524321323
"LOC114178566",44.1347104967607,-1.23768860246284,0.390683273101327,-3.16801022126647,0.0015348612414364,0.0428475917577155,2.81393088064438
"LOC114195453",41.8925899939387,-1.40167109568482,0.446459407221189,-3.13952640041559,0.00169221166000733,0.0463446782589053,2.77154531681462
"LOC114162842",101.938851243101,-1.08976852994718,0.348929082259441,-3.12318056978954,0.00178907949117081,0.0483860874554401,2.74737036272503
