"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114185735",369.724970261142,-2.27725936566267,0.358961645246979,-6.34401863211828,2.23847737425777e-10,7.95354167736279e-08
"LOC114162324",192.712417908406,4.79538662774556,0.760353852694959,6.30678283637156,2.84895119893424e-10,9.95104852671812e-08
"LOC114176963",486.329198136007,3.73942837041572,0.594319104827136,6.29195383430147,3.13494728389571e-10,1.07674989377538e-07
"LOC114162813",219.005363495319,5.25274820344548,0.836667532181911,6.27817860906715,3.42562262384265e-10,1.1572988693795e-07
"LOC114177237",2242.55730729856,9.29021601275293,1.4832581139638,6.26338458916372,3.76709989864745e-10,1.25213539856979e-07
"LOC114183281",855.669522807804,4.46228419553298,0.712766448448001,6.2605138124126,3.83711083338549e-10,1.25516158816521e-07
"LOC114182292",128.179303247191,4.72661134007912,0.755944192924698,6.2525929616473,4.03693299285305e-10,1.29989242369868e-07
"LOC114191882",680.936878623808,4.17336871044034,0.670750920572175,6.22193512143123,4.91060107216695e-10,1.55688718300333e-07
"LOC114162316",203.626585583927,-1.88020617692209,0.303008921463903,-6.20511821182821,5.46558035078764e-10,1.70658605862169e-07
"LOC114183521",356.615026347262,5.05582036190207,0.817029186470321,6.18805355503138,6.09116362738368e-10,1.81922753671193e-07
"LOC114190062",115.726198151177,7.04619764888818,1.13847010767524,6.18918107852345,6.04775782906365e-10,1.81922753671193e-07
"LOC114169989",260.428848703096,5.20122654721915,0.840427895248101,6.1887838048066,6.06301696220382e-10,1.81922753671193e-07
"LOC114181142",163.112741306562,3.71439620444355,0.601197886572825,6.17832545223629,6.47850602752456e-10,1.90727217450323e-07
"LOC114173588",214.923163603215,4.13642349035428,0.672024762928683,6.15516528338591,7.49992360965897e-10,2.17687923588524e-07
"LOC114191899",144.983262510424,3.14131993142294,0.510683015355999,6.15121285996386,7.68926366064968e-10,2.20083813220373e-07
"LOC114188040",169.377620213855,5.42015776346895,0.882512721079734,6.14173329630593,8.1625828220513e-10,2.30430831228539e-07
"LOC114184640",1052.34535996743,6.93404329990667,1.13216315582114,6.12459720514177,9.09132982563805e-10,2.53181250063174e-07
"LOC114163938",403.841133679172,4.22967774854517,0.695709700855246,6.07965900625731,1.20438397364705e-09,3.30932599052246e-07
"LOC114182753",233.025446603456,3.82702289775615,0.630351909198268,6.07124820582152,1.26919843313115e-09,3.44153175131141e-07
"LOC114189477",107.58007854848,6.74602925229856,1.1117190711159,6.06810607784858,1.2942741317343e-09,3.46394822165979e-07
"LOC114176498",53.5647552757181,4.66235179891508,0.771573648320679,6.04265297170611,1.51600498547109e-09,4.00536291546003e-07
"LOC114194015",281.043677277741,4.99861004369236,0.82823404864621,6.03526267950809,1.58704310751492e-09,4.13997270375537e-07
"LOC114180953",43.4427341095538,8.85428088458323,1.47010895986078,6.02287390005548,1.71346940310874e-09,4.35940462460061e-07
"LOC114163997",945.788968474178,-1.52161244346371,0.252620300151783,-6.02331816781737,1.70877061781861e-09,4.35940462460061e-07
"LOC114187694",332.703478632423,4.11698176137216,0.686259186128017,5.99916452062496,1.98335332781334e-09,4.9845055340948e-07
"LOC114177032",113.301233957868,6.36327705551346,1.06243584436437,5.98932828675451,2.10709464370361e-09,5.23168752017397e-07
"LOC114185579",101.603578637142,3.10734808859162,0.519015012758044,5.98701003286818,2.13733603666824e-09,5.24359774329275e-07
"LOC114162157",69.8803234642205,4.85639576647804,0.812122369018498,5.97988179090216,2.23299604342063e-09,5.4138332309191e-07
"LOC114168271",317.463562298385,-1.54440573902366,0.258905414901284,-5.96513494942743,2.44431939410363e-09,5.85727140391716e-07
"LOC114190564",69.7451107458037,6.67316346176234,1.11919048685427,5.96249122928012,2.48420989969361e-09,5.88443650722826e-07
"LOC114162993",378.011027228003,4.57613838160958,0.768603830279318,5.95383239236079,2.61935061679847e-09,6.13404289897532e-07
"LOC114176934",3002.7559372688,3.93657021677502,0.661404539865467,5.9518342852254,2.65153779346901e-09,6.13965065705723e-07
"LOC114183470",185.956716412764,-2.25869820590904,0.380227753756059,-5.94038226719805,2.8435821486066e-09,6.51117121316498e-07
"LOC114179476",208.085302679695,3.15265495249758,0.531288846760071,5.93397541040666,2.95686134895507e-09,6.64131128676893e-07
"LOC114182312",2238.48283017214,4.04587690029551,0.681866593359333,5.93353148504139,2.9648711101647e-09,6.64131128676893e-07
"LOC114184652",286.831485625215,4.03849186954062,0.680946696555552,5.93070190364182,3.01642411188009e-09,6.67759594926682e-07
"LOC114169001",269.125138946991,5.04991360553712,0.851715790422914,5.92910647227712,3.04587548151728e-09,6.67759594926682e-07
"LOC114187845",179.269640785696,5.23004506521573,0.882881244721465,5.92383754495287,3.1451417200716e-09,6.82264005970901e-07
"LOC114181209",169.524303420862,3.07555284510613,0.520158119510459,5.91272678392611,3.36490076786622e-09,7.22332031501948e-07
"LOC114194621",9711.40152048547,-2.24062374408428,0.379727505666468,-5.90060954407745,3.62161065891465e-09,7.69424252153743e-07
"LOC114175936",1651.31966712104,-1.76802098695265,0.29984460934676,-5.89645747110295,3.71388422503056e-09,7.80976797034998e-07
"LOC114187289",850.676244184494,4.291756055837,0.728233816655232,5.89337649211207,3.78382942820166e-09,7.87648049054341e-07
"LOC114178742",90.8397372555515,7.01944048938951,1.19329266989114,5.88241314683503,4.04327523555641e-09,8.33238160543465e-07
"LOC114173520",124.778598766926,4.21947648117734,0.718456996529835,5.87297013120829,4.2805562142112e-09,8.73402994677866e-07
"LOC114189801",80.5621130493371,7.27235780759222,1.23893761939738,5.86983371376641,4.36232447374821e-09,8.81360615245129e-07
"LOC114193782",58.6546611047599,4.83265106191495,0.824379970181597,5.86216458030925,4.56871847987022e-09,9.1409854789481e-07
"LOC114194818",51.7192166164352,3.68575692610493,0.629751773755396,5.85271384648219,4.83615808501059e-09,9.4917662681808e-07
"LOC114183544",903.014841867598,-1.75564538995967,0.299958834723954,-5.85295442814796,4.82916483664397e-09,9.4917662681808e-07
"LOC114173331",93.057431966153,-2.10212132407904,0.359534302812454,-5.84678932617892,5.01151545023585e-09,9.59244108698321e-07
"LOC114175724",1622.04143972879,-1.26252813094061,0.215865406713573,-5.8486820568514,4.95483135482928e-09,9.59244108698321e-07
"LOC114166098",606.588913248407,3.48635015404305,0.596337236935019,5.84627277672909,5.02709451375285e-09,9.59244108698321e-07
"LOC114184829",4038.66888823203,-1.49635114232221,0.257375754538392,-5.8138776319702,6.10420434005415e-09,1.14359493672578e-06
"LOC114164728",750.14314557172,6.59634730226326,1.13447143353264,5.81446751966494,6.08271943751201e-09,1.14359493672578e-06
"LOC114184298",330.355724301056,3.75693946901852,0.646667979456402,5.80968841564825,6.25892188668836e-09,1.16201677694481e-06
"LOC114183019",780.285408724777,-1.80116758788523,0.310405456858303,-5.80262862037068,6.52832803890576e-09,1.20121235915866e-06
"LOC114169877",153.649995546453,1.71974512773078,0.297300052091171,5.78454364751808,7.2709443102873e-09,1.32601433934868e-06
"LOC114178144",234.440473656588,5.28595800864549,0.914927476821968,5.77746121146831,7.5836197193348e-09,1.34726926875907e-06
"LOC114192999",54.1364534551316,2.95010763218963,0.510436875986851,5.77957387284382,7.48900656829018e-09,1.34726926875907e-06
"LOC114193634",115.547674637363,5.92552755703699,1.02561456737867,5.77753841014742,7.58014209454767e-09,1.34726926875907e-06
"LOC114164449",80.0872472352348,6.8877460192977,1.19366654865434,5.77024297703783,7.91573132272385e-09,1.39425120597174e-06
"LOC114186921",1648.00696064,3.4505361871319,0.599020985573282,5.76029266124898,8.39682174952854e-09,1.46645510690071e-06
"LOC114167128",153.716907795346,3.5758361965364,0.622269265476412,5.74644514027014,9.11391817862078e-09,1.5783161834035e-06
"LOC114169624",614.562759765738,-1.84314992964418,0.320950465304711,-5.74278628290596,9.31312396650928e-09,1.59937382251519e-06
"LOC114187267",1050.32814316251,6.26916049880824,1.09612064656004,5.71940736494908,1.06896233497138e-08,1.82059304124713e-06
"LOC114163775",1223.94667073228,-1.07803985910507,0.188655053304363,-5.71434393207501,1.10128065758944e-08,1.84532273712121e-06
"LOC114168700",358.29582972206,3.79368117340226,0.663889424612852,5.71432686341487,1.10139119111951e-08,1.84532273712121e-06
"LOC114163210",5152.60207158259,-1.03292150559656,0.180958070469485,-5.70807095210902,1.14263789868476e-08,1.89899046903997e-06
"LOC114170383",86.2117677201009,7.96833851385571,1.39865481096731,5.69714446436202,1.21830691291856e-08,2.00854950891405e-06
"LOC114166279",161.371372872535,5.42132387685073,0.952578381867036,5.69121027733701,1.26142047320605e-08,2.06312326284368e-06
"LOC114184936",3164.06233785034,2.0720034279529,0.364515081637546,5.68427352482821,1.31369880640954e-08,2.131709055314e-06
"LOC114173953",295.080245283301,1.40649856404993,0.247691553268684,5.67842764716417,1.35938510439316e-08,2.18861001807299e-06
"LOC114185032",263.538598504239,2.22797071162177,0.392790166276617,5.67216519889337,1.41003903599975e-08,2.2525646863475e-06
"LOC114183635",63.0899788680504,2.198099227401,0.387936286163616,5.6661346355054,1.46054778769252e-08,2.31530529298211e-06
"LOC114179024",33.833047127183,8.49351245230477,1.50254232088124,5.65276088018829,1.57890891920805e-08,2.48382862649156e-06
"LOC114187931",1224.25871858246,3.31016127460516,0.586230356818857,5.64651972744563,1.63728385930283e-08,2.55614740700854e-06
"LOC114176701",435.872808228635,3.35524360036446,0.594602324463842,5.64283633332566,1.67271341742514e-08,2.58294488285995e-06
"LOC114168664",190.002090326138,3.97828149522553,0.705101794475199,5.64213781101852,1.67951579145591e-08,2.58294488285995e-06
"LOC114169933",2933.45702669752,2.46065372490623,0.436351837572508,5.63915059598517,1.7089103290348e-08,2.60868326375919e-06
"LOC114193790",8385.93805848256,-1.5049380324453,0.267010256811083,-5.63625551474634,1.73787466978309e-08,2.63339126433015e-06
"LOC114166863",258.911539378342,3.64071970305986,0.649188895096791,5.60810533044784,2.04553530509079e-08,3.07696288812489e-06
"LOC114192141",671.558567563054,2.81375945360517,0.501888243093826,5.60634661664937,2.06641932984409e-08,3.08585286590051e-06
"LOC114194010",37.7384942442889,-3.13803073281519,0.561633988131954,-5.58732341547306,2.30596038871833e-08,3.41879364681348e-06
"LOC114178914",793.80856261005,-1.32670803925263,0.237572763252719,-5.58442820249279,2.3447035531936e-08,3.45140363030098e-06
"LOC114183448",101.735371870084,4.48080594991546,0.803788052691584,5.57461128578724,2.48083176603729e-08,3.62588517975152e-06
"LOC114187936",434.66755304774,3.16038715260923,0.567729627012598,5.56671169204121,2.59591367190452e-08,3.76736541905692e-06
"LOC114168988",181.944052711625,3.80649226579502,0.683964889781804,5.56533284480341,2.61652493410492e-08,3.77072348545693e-06
"LOC114164215",107.770969309444,3.54414910029085,0.637013136571666,5.56369860653906,2.64115953259483e-08,3.77979275331348e-06
"LOC114179221",361.895778007794,-1.24067326302959,0.223165972713181,-5.55941951161227,2.70673385316214e-08,3.84692215489417e-06
"LOC114188722",378.575050344241,2.55396780170905,0.460593412805437,5.54495077589807,2.94036878410919e-08,4.15035067828234e-06
"LOC114179594",64.4872254590864,-2.32582448463275,0.419766312029377,-5.54076022296419,3.01161347383286e-08,4.22199526998284e-06
"LOC114178406",134.21800560323,-2.09796964869116,0.379428964264896,-5.52928175305689,3.21544555290016e-08,4.47729067257882e-06
"LOC114174328",177.279783878304,-2.70243080864631,0.489701737897743,-5.51852403107178,3.41858728877065e-08,4.69761934456318e-06
"LOC114181604",1502.59595386554,3.99855847000179,0.724574873919464,5.518488998069,3.41926873876396e-08,4.69761934456318e-06
"LOC114186267",4236.61154137899,2.03723808497748,0.369508221920638,5.51337687261268,3.52013329782488e-08,4.80416602659438e-06
"LOC114196090",169.220845878987,4.31154006384479,0.783378241813106,5.50377816706506,3.71737248591814e-08,5.03997448617112e-06
"LOC114173753",303.299400809834,-2.43114920153606,0.442079435774967,-5.49934922277994,3.81195503725924e-08,5.13442937306134e-06
"LOC114177660",1298.01496041243,0.917796341727514,0.167094779357218,5.49266916212525,3.95904027088492e-08,5.29791570794782e-06
"LOC114182120",446.262428859739,-1.3017947737196,0.237082998223008,-5.49088202645004,3.99931434096447e-08,5.31728193152231e-06
"LOC114192454",40.1323451026303,8.73961605924326,1.59225100704598,5.48884316641597,4.04574637544311e-08,5.3445346990469e-06
"LOC114166036",211.576134546529,4.60502054717228,0.841954616555824,5.46944034348311,4.51458843571045e-08,5.92590054032618e-06
"LOC114185181",3540.99463745986,3.85207978524289,0.705197220429758,5.46241487295621,4.69700787717375e-08,6.1263252109365e-06
"LOC114192450",45.8009016755047,2.83713521669839,0.521501902014244,5.44031614408359,5.31861035678036e-08,6.89345422846098e-06
"LOC114179943",53.3351377293149,6.29445137545194,1.15834291192034,5.43401380599534,5.51003148644947e-08,7.02099386787107e-06
"LOC114185083",898.785162163687,3.08310941013448,0.567255487500577,5.43513368855925,5.47553633414462e-08,7.02099386787107e-06
"LOC114189641",244.51456482471,-2.1266245001268,0.391375672900482,-5.43371662414888,5.51922072299647e-08,7.02099386787107e-06
"LOC114177801",335.792131257402,3.40234952436398,0.627003543858988,5.42636410541432,5.75135762927653e-08,7.27140969473195e-06
"LOC114166434",108.025675855769,5.44734319840529,1.00412959800364,5.42494037546092,5.79738889391024e-08,7.28491404425013e-06
"LOC114183040",106.135118976084,2.80450253378392,0.518154546131234,5.41248273265872,6.21568503212893e-08,7.76320225103715e-06
"LOC114184888",539.164001207403,2.3299535767826,0.431251547658602,5.40277151336069,6.56190234913331e-08,8.146246000659e-06
"LOC114166837",113.611492493104,3.35334077659801,0.621507741737531,5.39549317153022,6.83355916580266e-08,8.43269384963241e-06
"LOC114193078",50.7583689622002,4.85389773239969,0.902706527668239,5.3770495544523,7.57163393907683e-08,9.28787096526758e-06
"LOC114177248",2606.2578482087,1.41965157760375,0.264132598913023,5.3747685194709,7.66811297422101e-08,9.35056048359448e-06
"LOC114186759",1655.65285054705,3.47557058277177,0.646911600350028,5.37255875592774,7.76271227959032e-08,9.41023380339985e-06
"LOC114179417",376.126133283993,3.68169682944575,0.686419164643482,5.36362767691368,8.15669484774271e-08,9.83000979077672e-06
"LOC114176582",518.115249850562,6.91144572054033,1.28919246540023,5.36106586567325,8.27323432279188e-08,9.87644298384305e-06
"LOC114185605",337.342065478514,3.25070391955614,0.606398044647613,5.36067678358886,8.29107451574557e-08,9.87644298384305e-06
"LOC114194502",752.675570186453,2.92963453178955,0.547150377504725,5.35434983185084,8.58645955950904e-08,1.01114147772778e-05
"LOC114193828",533.849555511646,1.93263901016951,0.360920675872407,5.35474728760825,8.56760748840068e-08,1.01114147772778e-05
"LOC114186210",222.571739410982,3.33927436062917,0.623780670800012,5.35328283953795,8.63726786287252e-08,1.01134554612544e-05
"LOC114188245",923.901262474034,3.57001745017211,0.667148525295635,5.35115842246691,8.73929707787769e-08,1.01751092757573e-05
"LOC114163885",613.055688216475,2.5661983366803,0.479729250108676,5.34926385268141,8.83127105697414e-08,1.0224428873153e-05
"LOC114192532",42.2191833235663,6.32857031282031,1.18383101108061,5.34583927400545,8.99990451378944e-08,1.03614543139761e-05
"LOC114164417",2276.05297347236,5.56386849174813,1.04194800059801,5.33987155650265,9.30124559968657e-08,1.06488927399078e-05
"LOC114183837",139.574120792615,5.20251518531722,0.974808597498262,5.33696071071685,9.45175106210866e-08,1.07614191098307e-05
"LOC114168492",837.070618780227,3.66011876588373,0.688274182562389,5.31782080254326,1.05017419292525e-07,1.18912031691229e-05
"LOC114163395",533.386484655063,1.58148973574723,0.29804386532197,5.30623146374371,1.11914831551325e-07,1.26029554568837e-05
"LOC114184116",22.8185486186634,7.92472070782508,1.49412496000266,5.30392097044611,1.13341396554413e-07,1.26942364140943e-05
"LOC114162839",99.94915678741,-2.88383973956546,0.543979299892696,-5.30137771811228,1.14932018639085e-07,1.28028056222393e-05
"LOC114178425",353.036007776587,3.51034213665097,0.662916772330828,5.29529841930012,1.18822205182944e-07,1.30997298392217e-05
"LOC114183793",177.022990146642,4.27335269767998,0.807019784447179,5.2952266846931,1.18868860633466e-07,1.30997298392217e-05
"LOC114179087",85.207380470273,4.46473893096569,0.847797767863593,5.26627823309396,1.39217239298801e-07,1.51798352776174e-05
"LOC114162780",150.440727324138,4.80100682292932,0.91149795846672,5.26716135602252,1.38549421229656e-07,1.51798352776174e-05
"LOC114170678",993.983528424944,6.53163406630954,1.24053818291238,5.26516165022457,1.40066058011216e-07,1.51920069657638e-05
"LOC114183645",68.2777760593633,3.92528196494427,0.745951442417661,5.26211458512938,1.42407964375391e-07,1.53651483238118e-05
"LOC114162287",28.9887109338719,8.27032379059468,1.57218650041059,5.26039613521347,1.43745382762026e-07,1.54286710831241e-05
"LOC114167367",2005.47221913914,2.85739565657941,0.544393037696101,5.24877332868189,1.53115333883601e-07,1.63492269464935e-05
"LOC114187453",212.293443688826,2.29764016702075,0.438213243469643,5.24320111557722,1.57814357983013e-07,1.67641148933708e-05
"LOC114174883",607.179234152063,12.658220665349,2.41715606059853,5.23682391538038,1.63363412841191e-07,1.71047451053462e-05
"LOC114184485",122.182776153442,3.78853616464085,0.723221317629708,5.23841882462402,1.61958184186333e-07,1.71047451053462e-05
"LOC114186955",32.9658526548908,8.45630693111132,1.61482920378169,5.23665717173551,1.63511004743459e-07,1.71047451053462e-05
"LOC114178438",556.359150885706,2.03972266803639,0.389769034618496,5.23315729796972,1.66638813568951e-07,1.73439023738836e-05
"LOC114174957",302.216074666843,2.59444076373594,0.497260043605959,5.21747282351894,1.81380825883948e-07,1.87833972855096e-05
"LOC114194179",385.686509378144,-1.10298428820884,0.211841727492995,-5.20664319188634,1.92287324049744e-07,1.98132858700856e-05
"LOC114181683",738.546669512346,3.57805994705786,0.687935757134874,5.20115419201326,1.98054700069499e-07,2.03060261643395e-05
"LOC114164766",42.5763857518579,2.76732190923973,0.532961565930269,5.19234797805625,2.07658414268683e-07,2.1185270303213e-05
"LOC114189741",156.79913507238,-3.69302932752128,0.711537770392506,-5.19020842067751,2.10058821634014e-07,2.13245920996737e-05
"LOC114188648",278.745885419195,-1.94265077148251,0.374429111822358,-5.18830056249517,2.12221880346964e-07,2.14385711283835e-05
"LOC114187952",115.413925716861,4.9663724846444,0.958752957885044,5.1800335464935,2.21846000717943e-07,2.22789692563333e-05
"LOC114162245",901.699339935198,-1.51036289268,0.291614461017465,-5.17931411017899,2.22703205881437e-07,2.22789692563333e-05
"LOC114164078",84.9838501865928,-2.20025843813582,0.424948066707152,-5.1777113734985,2.24624381794544e-07,2.2362605120879e-05
"LOC114166175",2549.16430463492,-1.44576785771846,0.279363219397465,-5.17522621924502,2.27635001605958e-07,2.24454646559597e-05
"LOC114168757",59.4957702080022,7.41242248972487,1.43218416864503,5.17560705669416,2.27171122804536e-07,2.24454646559597e-05
"LOC114191900",1317.65291681998,1.91467727799124,0.370717186203547,5.16479232484238,2.40706021509334e-07,2.36212842441159e-05
"LOC114168508",195.155268945556,3.40628727381604,0.659677702744888,5.16356284234352,2.42293186044181e-07,2.36643506066279e-05
"LOC114183609",400.169920636859,4.16522776217396,0.806873519906609,5.16218175390867,2.4408811953736e-07,2.37272073935185e-05
"LOC114192263",126.864390304095,2.52302283679224,0.488846038077734,5.16118090414193,2.45396895878939e-07,2.3742437700813e-05
"LOC114171972",589.218699839646,-2.3200508261916,0.449630008017787,-5.15991100420464,2.47067260206471e-07,2.37923462539016e-05
"LOC114190865",998.207237202639,-1.18973936444132,0.230670016037566,-5.1577547219989,2.49928718679441e-07,2.39559583002136e-05
"LOC114181576",64.4428472618966,-2.40059532234881,0.465826556763882,-5.15341018559752,2.55791611633157e-07,2.44044145024819e-05
"LOC114175872",416.6803793809,3.16868906747585,0.615361371075929,5.14931423455385,2.61440561603233e-07,2.46221659704481e-05
"LOC114173885",417.597815960128,2.29854447103601,0.44639229172131,5.14915806940284,2.61658304907227e-07,2.46221659704481e-05
"LOC114180966",334.292725613227,-1.83010372371623,0.355410822418585,-5.14926279189333,2.61512269502409e-07,2.46221659704481e-05
"LOC114188015",170.912786707066,3.11441710868352,0.605147444841998,5.14654260747426,2.6533121999183e-07,2.48542990072347e-05
"LOC114175446",92.4761824130104,4.77650912181858,0.928773147993514,5.14281569416339,2.70651109439451e-07,2.52379097888154e-05
"LOC114188853",134.437704830614,2.80433466042502,0.545504903890386,5.14080559207682,2.73562994484379e-07,2.53945323888923e-05
"LOC114180947",30.7677664603669,8.35611115015149,1.62614852642431,5.13859036512825,2.76807073860806e-07,2.55804492292533e-05
"LOC114178711",717.3005464266,3.28102212772306,0.638910493715472,5.13533923764948,2.81635538581666e-07,2.59104695495133e-05
"LOC114193730",8428.82646652238,2.0588823746013,0.4010170332292,5.1341519287151,2.83419085335001e-07,2.59586689359276e-05
