,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,logP
LOC114177032,20.63365735,4.736958247,0.91275498,5.189736949,2.11E-07,1.49E-05,6.676559433
LOC114196116,60.73090862,2.066811676,0.398674226,5.184211923,2.17E-07,1.52E-05,6.663680063
LOC114195411,16.43930094,7.300003705,1.40895788,5.18113693,2.21E-07,1.54E-05,6.656517522
LOC114173488,1513.270815,-1.316995325,0.254222729,-5.180478271,2.21E-07,1.55E-05,6.654983833
LOC114172985,139.8702044,1.865852386,0.360307,5.178507184,2.24E-07,1.55E-05,6.650395246
LOC114181376,523.6774328,-1.522400599,0.293999485,-5.178242403,2.24E-07,1.55E-05,6.649778975
LOC114192381,380.5573583,1.162758831,0.224501928,5.179282166,2.23E-07,1.55E-05,6.652199169
LOC114189844,712.2004714,1.468468855,0.283660044,5.176861831,2.26E-07,1.55E-05,6.646566203
LOC114183254,254.999117,1.560449347,0.30151131,5.175425589,2.27E-07,1.56E-05,6.643224731
LOC114169879,60.78270301,1.955194671,0.37836353,5.167502982,2.37E-07,1.62E-05,6.624808088
LOC114173343,453.710298,1.096425222,0.21230983,5.164269691,2.41E-07,1.64E-05,6.617299673
LOC114181607,24.92298355,6.012063681,1.16602298,5.15604219,2.52E-07,1.71E-05,6.598213436
LOC114194702,642.1654972,-1.062524718,0.206150841,-5.154112931,2.55E-07,1.72E-05,6.593742046
LOC114168324,304.4565187,1.823267391,0.353751681,5.154088277,2.55E-07,1.72E-05,6.593684917
LOC114177063,238.8278822,-1.440449567,0.279761164,-5.148854632,2.62E-07,1.75E-05,6.581562983
LOC114187609,54.87372924,3.143153171,0.610536666,5.148180848,2.63E-07,1.75E-05,6.580003233
LOC114186659,94.7980827,2.038465211,0.39663011,5.139461584,2.76E-07,1.83E-05,6.559836131
LOC114183569,392.5924817,-1.169516395,0.227716769,-5.135837825,2.81E-07,1.86E-05,6.551464018
LOC114183209,96.00725062,2.686552484,0.523808087,5.128886992,2.91E-07,1.93E-05,6.535420694
LOC114177350,78.90406359,1.632225981,0.318352674,5.127099959,2.94E-07,1.94E-05,6.531299302
LOC114190958,135.5405176,2.214104239,0.432047857,5.124673589,2.98E-07,1.96E-05,6.525705569
LOC114196172,252.8812162,-1.132762775,0.221279712,-5.119144302,3.07E-07,2.01E-05,6.512967654
LOC114186191,88.52532757,-1.713361557,0.33533511,-5.109401033,3.23E-07,2.11E-05,6.490553209
LOC114163113,241.0073448,-1.198262554,0.234822146,-5.102851555,3.35E-07,2.18E-05,6.47550854
LOC114178428,371.7313165,-1.036382537,0.204057873,-5.078865718,3.80E-07,2.44E-05,6.420565179
LOC114176401,325.1236747,1.280505323,0.252759274,5.06610619,4.06E-07,2.60E-05,6.391436028
LOC114186764,143.6394693,1.52774191,0.302501691,5.050358242,4.41E-07,2.81E-05,6.355578878
LOC114179685,202.1144345,1.773333911,0.351425287,5.046119266,4.51E-07,2.85E-05,6.345944786
LOC114181636,96.97723014,2.783940521,0.551747938,5.045674537,4.52E-07,2.85E-05,6.34493447
LOC114181801,490.4003354,-1.044183664,0.207032654,-5.043569915,4.57E-07,2.87E-05,6.34015441
LOC114192069,55.01535988,2.299552593,0.455994494,5.04293938,4.58E-07,2.87E-05,6.338722689
LOC114178706,17.74188839,7.409957206,1.471733625,5.034849432,4.78E-07,2.99E-05,6.320368111
LOC114181298,18.3156227,4.553440784,0.905722888,5.02741053,4.97E-07,3.08E-05,6.303514907
LOC114174883,33.5770477,4.839833236,0.963577154,5.02277707,5.09E-07,3.14E-05,6.293029325
LOC114191865,558.3167882,3.892941007,0.775386506,5.020645804,5.15E-07,3.16E-05,6.288209272
LOC114176182,207.7341138,1.435253842,0.285916683,5.019832441,5.17E-07,3.16E-05,6.286370278
LOC114191882,390.218632,1.780670591,0.355259516,5.012309341,5.38E-07,3.26E-05,6.269373925
LOC114192820,72.29671984,2.380268858,0.475258768,5.008363905,5.49E-07,3.32E-05,6.260469817
LOC114178859,75.62634472,1.77570392,0.354836777,5.004283753,5.61E-07,3.38E-05,6.251268556
LOC114187381,272.7499059,1.325180675,0.264878561,5.002974452,5.65E-07,3.39E-05,6.248317399
LOC114183238,861.0753077,-1.303607848,0.260984127,-4.994969865,5.88E-07,3.52E-05,6.230290763
LOC114189764,40.39342614,2.314817502,0.4638195,4.990772279,6.01E-07,3.58E-05,6.220848397
LOC114173949,1051.365185,-1.193505558,0.239401585,-4.98537032,6.18E-07,3.67E-05,6.208707714
LOC114183149,140.2028777,1.28794556,0.258375298,4.984785967,6.20E-07,3.67E-05,6.207395138
LOC114191588,467.9376042,-1.21968927,0.244997911,-4.978365999,6.41E-07,3.77E-05,6.192984039
LOC114193914,87.09418847,-1.46403636,0.294102472,-4.977980462,6.43E-07,3.77E-05,6.192119162
LOC114162291,195.1232986,1.658324047,0.33361761,4.970732954,6.67E-07,3.90E-05,6.175872431
LOC114190250,1816.165316,-1.079020099,0.217145264,-4.969116424,6.73E-07,3.92E-05,6.172251666
LOC114184652,274.7318851,1.162274118,0.234043768,4.96605455,6.83E-07,3.97E-05,6.165396574
LOC114164061,25.51452898,6.043349784,1.217017285,4.965705793,6.85E-07,3.97E-05,6.164616006
LOC114169886,2035.427352,-1.134944154,0.228592508,-4.964922807,6.87E-07,3.97E-05,6.162863759
LOC114170096,88.32759295,2.595697605,0.523558482,4.957798786,7.13E-07,4.08E-05,6.146932729
LOC114174734,226.9852064,1.215116129,0.245230578,4.954994351,7.23E-07,4.10E-05,6.140667181
LOC114163822,46.07372759,2.330688654,0.470301058,4.955737634,7.21E-07,4.10E-05,6.142327471
LOC114168278,64.07914693,1.734370432,0.350145461,4.953285495,7.30E-07,4.13E-05,6.136850949
LOC114186341,199.5520326,1.862190446,0.376673409,4.943779953,7.66E-07,4.30E-05,6.11564546
LOC114192141,247.3255557,1.276703361,0.258388733,4.941017932,7.77E-07,4.35E-05,6.109490902
LOC114166425,138.5173695,1.405596052,0.284501708,4.940554011,7.79E-07,4.35E-05,6.108457471
LOC114184826,35.44415283,3.027846908,0.613371934,4.936396237,7.96E-07,4.43E-05,6.099199635
LOC114178241,97.18355372,2.181731487,0.442433764,4.931204772,8.17E-07,4.53E-05,6.087650337
LOC114183485,277.2712856,-1.310940233,0.266028748,-4.927814162,8.32E-07,4.60E-05,6.080113455
LOC114194015,118.581065,1.863972902,0.378483001,4.924852361,8.44E-07,4.66E-05,6.073533707
LOC114195618,28.84403147,-3.700912974,0.751991291,-4.921483823,8.59E-07,4.73E-05,6.066054854
LOC114162130,178.54365,-2.09964505,0.428083294,-4.904758213,9.35E-07,5.12E-05,6.028991057
LOC114187000,219.0425214,1.541699506,0.315202182,4.89114477,1.00E-06,5.46E-05,5.998910455
LOC114173778,199.2030458,1.344098888,0.274865495,4.89002408,1.01E-06,5.48E-05,5.996437615
LOC114183343,50.62784479,3.295798569,0.674162792,4.888728076,1.01E-06,5.50E-05,5.993578594
LOC114190788,275.0475129,3.48437575,0.71346029,4.883769706,1.04E-06,5.62E-05,5.982646804
LOC114166149,1547.943023,-1.516462741,0.310545247,-4.883226382,1.04E-06,5.62E-05,5.981449555
LOC114170536,88.44409169,1.722844763,0.352838784,4.882810057,1.05E-06,5.62E-05,5.980532243
LOC114192301,18.90109885,3.972189971,0.813987764,4.879913613,1.06E-06,5.69E-05,5.974152348
LOC114176483,157.545245,1.566110048,0.321094916,4.877405306,1.07E-06,5.73E-05,5.968630232
LOC114162097,569.1599198,-1.022986469,0.209935155,-4.872868812,1.10E-06,5.83E-05,5.958649704
LOC114185682,74.92206368,1.908998438,0.391788567,4.872522063,1.10E-06,5.83E-05,5.957887194
LOC114183088,52.02287657,2.041392507,0.419321858,4.868318856,1.13E-06,5.93E-05,5.948648229
LOC114193055,118.0505926,1.770482502,0.363747728,4.867336249,1.13E-06,5.94E-05,5.946489454
LOC114180418,10.86257742,6.706307498,1.378143252,4.866190427,1.14E-06,5.96E-05,5.94397261
LOC114192275,105.7796724,1.995170501,0.410396368,4.861569592,1.16E-06,6.09E-05,5.933828347
LOC114189874,1624.580899,-1.101114604,0.227031124,-4.850060138,1.23E-06,6.44E-05,5.908600214
LOC114190062,21.58242954,3.368729421,0.69650375,4.836627827,1.32E-06,6.85E-05,5.879227526
LOC114190700,288.2704601,-1.156446392,0.23919792,-4.834684158,1.33E-06,6.90E-05,5.874983534
LOC114173774,1456.02112,1.431263815,0.296271784,4.830915032,1.36E-06,7.02E-05,5.866758179
LOC114186262,25.68460062,3.001205237,0.621576859,4.828373502,1.38E-06,7.09E-05,5.861215168
LOC114191542,111.3390509,1.809421252,0.37492611,4.826074274,1.39E-06,7.15E-05,5.856202942
LOC114165665,78.75913266,2.149885293,0.446203413,4.818173128,1.45E-06,7.42E-05,5.838995656
LOC114187951,1430.802722,-1.172477557,0.24346296,-4.815835453,1.47E-06,7.49E-05,5.833909633
LOC114190513,488.0858132,-1.256724603,0.261326109,-4.809028113,1.52E-06,7.73E-05,5.819112117
LOC114173137,82.82708127,2.735239725,0.570065905,4.798111411,1.60E-06,8.11E-05,5.795422389
LOC114187159,232.2312169,-1.084998563,0.226124355,-4.798238404,1.60E-06,8.11E-05,5.795697683
LOC114194629,180.0067819,1.294875452,0.269924571,4.797175172,1.61E-06,8.13E-05,5.793393034
LOC114188656,358.375317,-1.191694962,0.249140373,-4.783227013,1.73E-06,8.67E-05,5.763203057
LOC114177835,432.1505545,-1.061764251,0.222074082,-4.781126384,1.74E-06,8.74E-05,5.758663433
LOC114193191,22.6480039,5.863963671,1.228529741,4.773155647,1.81E-06,9.05E-05,5.741454858
LOC114193891,260.3689965,-1.098810199,0.230337598,-4.770433519,1.84E-06,9.15E-05,5.735583964
LOC114185579,22.70474543,2.940044814,0.616507459,4.768871438,1.85E-06,9.20E-05,5.73221638
LOC114190036,19.91851114,3.62624984,0.761241446,4.763600119,1.90E-06,9.40E-05,5.720859849
LOC114181706,276.9354003,1.428007914,0.300039145,4.759405359,1.94E-06,9.51E-05,5.711830975
LOC114195953,214.4456675,-1.084122101,0.227838109,-4.758300118,1.95E-06,9.54E-05,5.709453262
LOC114167154,134.448173,1.317699393,0.277332643,4.75133175,2.02E-06,9.82E-05,5.694473941
LOC114190283,50.40634046,2.507999786,0.528791315,4.742891414,2.11E-06,0.000102084,5.676357693
LOC114164182,272.1722494,-1.249746243,0.263514272,-4.742613117,2.11E-06,0.000102084,5.675760868
LOC114163955,283.8748013,-1.109819596,0.234413978,-4.734442909,2.20E-06,0.000105304,5.658253789
LOC114186721,222.6922857,-1.332322902,0.281603613,-4.731199605,2.23E-06,0.000106755,5.651311805
LOC114187787,721.9024952,1.323040921,0.280014258,4.724905543,2.30E-06,0.000109611,5.637852535
LOC114169584,363.5500089,-1.043043476,0.220831998,-4.723244301,2.32E-06,0.000110258,5.634302888
LOC114181664,66.69934005,2.584024705,0.547366255,4.720833045,2.35E-06,0.000110925,5.629152709
LOC114164483,1168.075374,-1.057364349,0.223987903,-4.720631492,2.35E-06,0.000110925,5.628722326
LOC114186889,139.8231452,1.419113859,0.300692774,4.719481087,2.36E-06,0.000111301,5.626266142
LOC114185183,101.0299654,1.814715906,0.385169409,4.711474649,2.46E-06,0.000114985,5.609187265
LOC114168421,47.8438856,2.110358025,0.448030604,4.710298819,2.47E-06,0.000115391,5.606681311
LOC114162439,32.47331202,2.743254707,0.582535612,4.709162243,2.49E-06,0.000115777,5.604259566
LOC114177691,385.3080797,1.517175072,0.322244208,4.708153121,2.50E-06,0.000115833,5.602109845
LOC114181493,67.61649615,1.741905145,0.369954642,4.708428942,2.50E-06,0.000115833,5.602697381
LOC114187538,41.34744112,2.702601988,0.574683357,4.702767105,2.57E-06,0.000118668,5.590643292
LOC114194414,77.71650296,1.993886446,0.42411741,4.70126055,2.59E-06,0.000119282,5.587438087
LOC114170383,9.967806126,6.582639442,1.401301242,4.697519168,2.63E-06,0.000120951,5.579482379
LOC114166648,78.20354938,1.682813378,0.358345694,4.696061389,2.65E-06,0.000121548,5.576384133
LOC114162206,56.39426175,1.902120197,0.405508553,4.690703029,2.72E-06,0.000124076,5.565003546
LOC114193651,26.0768084,4.216379295,0.898917917,4.690505346,2.73E-06,0.000124076,5.564583917
LOC114183280,128.64073,1.984180665,0.423252209,4.687939302,2.76E-06,0.000124947,5.559138381
LOC114191754,655.8132614,3.099782649,0.661253837,4.687734836,2.76E-06,0.000124947,5.558704592
LOC114185785,85.14008265,1.470336728,0.313926577,4.683696247,2.82E-06,0.000127159,5.550140016
LOC114162738,211.1145233,-1.150182462,0.245597932,-4.683192773,2.82E-06,0.000127196,5.549072786
LOC114190043,42.55485409,2.150658135,0.459454406,4.680895659,2.86E-06,0.000128352,5.544204858
LOC114171584,124.9047116,1.64056054,0.350647657,4.678658214,2.89E-06,0.000128649,5.539465503
LOC114173199,226.9238355,-1.704923036,0.364901415,-4.672283976,2.98E-06,0.000132119,5.525975079
LOC114195355,11.88329581,6.83176382,1.462451914,4.671445096,2.99E-06,0.000132119,5.524200941
LOC114196186,165.4641772,1.704422511,0.365261573,4.666306656,3.07E-06,0.000135178,5.513340137
LOC114183963,833.7111013,-1.037112266,0.222286813,-4.665649082,3.08E-06,0.000135324,5.511951061
LOC114164305,819.7824871,2.667814184,0.5720638,4.663490651,3.11E-06,0.000136177,5.507392806
LOC114176918,70.55007918,2.561841605,0.549299448,4.663834294,3.10E-06,0.000136177,5.508118393
LOC114164078,216.3718632,-1.588601704,0.340760609,-4.661928824,3.13E-06,0.000136926,5.504095699
LOC114181351,512.6299237,1.202325459,0.258302093,4.654725961,3.24E-06,0.000140913,5.488903238
LOC114183483,36.6861802,3.228695711,0.694980497,4.645735709,3.39E-06,0.000146275,5.469971222
LOC114168880,167.0692403,-1.068757263,0.230238368,-4.641959872,3.45E-06,0.000148359,5.462030002
LOC114189164,41.12653549,2.780261837,0.598930256,4.642046066,3.45E-06,0.000148359,5.462211217
LOC114191968,413.4424781,1.080796725,0.232880764,4.640987555,3.47E-06,0.000148751,5.459986022
LOC114164221,568.1616928,-1.207840663,0.260559058,-4.635573493,3.56E-06,0.000152384,5.448611946
LOC114174115,286.4952769,1.001929755,0.216188479,4.634519652,3.58E-06,0.000152535,5.44639942
LOC114191053,126.8742493,1.400936624,0.302350989,4.633477897,3.60E-06,0.000152991,5.444212725
LOC114175646,102.6532737,1.718054056,0.37101655,4.63066689,3.64E-06,0.000154767,5.43831455
LOC114177311,167.0376446,-1.550234962,0.334826143,-4.62996989,3.66E-06,0.000154972,5.436852584
LOC114178109,215.3499994,1.105696764,0.239259384,4.621330804,3.81E-06,0.000161241,5.418748881
LOC114180851,655.9622719,-1.21395577,0.263067417,-4.614618502,3.94E-06,0.000165866,5.404704408
LOC114176553,207.8114911,-1.107221916,0.240020819,-4.613024493,3.97E-06,0.000166545,5.401371956
LOC114187012,187.5061617,-1.277957195,0.27703803,-4.61293056,3.97E-06,0.000166545,5.401175611
LOC114178742,77.29174141,2.004222537,0.434756083,4.609993087,4.03E-06,0.000168576,5.395037393
LOC114178130,4121.06208,-1.020716883,0.22168949,-4.604263758,4.14E-06,0.000172935,5.383075625
LOC114179054,78.04204492,1.408494299,0.306224301,4.59955103,4.23E-06,0.000176186,5.373246613
LOC114165863,55.33896381,-1.94383059,0.422697199,-4.598636077,4.25E-06,0.000176608,5.371339436
LOC114185612,313.712394,1.026020254,0.223222901,4.596393332,4.30E-06,0.000177457,5.366666016
LOC114190225,306.4603908,1.391925732,0.302998558,4.593836156,4.35E-06,0.00017929,5.361339952
LOC114179856,145.3274252,1.273826976,0.277608877,4.588567155,4.46E-06,0.000183512,5.35037434
LOC114169613,77.10635094,1.583629378,0.345936233,4.577807205,4.70E-06,0.000192825,5.328017251
LOC114177435,164.4723889,1.155269141,0.252505079,4.575231305,4.76E-06,0.000194446,5.322672209
LOC114184185,138.9013676,1.451704969,0.317406198,4.57365035,4.79E-06,0.000195267,5.319393068
LOC114184116,19.54327217,3.98272426,0.870877284,4.573232454,4.80E-06,0.000195267,5.318526464
LOC114185032,128.0197494,1.798891219,0.393629959,4.570005864,4.88E-06,0.000197803,5.311837833
LOC114176645,43.63961654,2.657379722,0.581973089,4.566155677,4.97E-06,0.000200687,5.303862197
LOC114183492,73.30273002,2.257514711,0.494652858,4.563836384,5.02E-06,0.000202525,5.299060786
LOC114175039,31.87510169,3.211728823,0.703950431,4.562436049,5.06E-06,0.000203486,5.296162894
LOC114185572,201.2189737,1.196603764,0.262504488,4.558412603,5.15E-06,0.000207023,5.287841223
LOC114183342,321.9377844,-1.061685294,0.233077645,-4.555071314,5.24E-06,0.000209532,5.280935594
LOC114166863,84.54658456,1.648706033,0.362112311,4.553023968,5.29E-06,0.000211176,5.276706535
LOC114183841,138.6478609,-1.494841787,0.328434662,-4.551412991,5.33E-06,0.000212392,5.273380083
LOC114167372,394.0886122,1.048584507,0.230411888,4.550913214,5.34E-06,0.00021249,5.272348332
LOC114169143,410.0483006,-1.005509479,0.221558361,-4.538350407,5.67E-06,0.000224689,5.246447629
LOC114183771,91.32933134,-1.396294652,0.30784089,-4.535767328,5.74E-06,0.000226594,5.241130271
LOC114168664,256.8839113,1.52383428,0.335945453,4.535957455,5.73E-06,0.000226594,5.24152156
LOC114193245,459.240968,-1.081650461,0.238590068,-4.533509997,5.80E-06,0.000228164,5.236485762
LOC114173696,3565.51062,-2.595503255,0.572997444,-4.529694296,5.91E-06,0.000231013,5.228639707
LOC114174628,94.63452237,-1.326785036,0.292862679,-4.530399846,5.89E-06,0.000231013,5.230090038
LOC114175817,29.76724489,2.607128842,0.575521508,4.530028518,5.90E-06,0.000231013,5.229326709
LOC114162695,201.8987747,-1.081680519,0.239012531,-4.525622628,6.02E-06,0.000235065,5.220274024
LOC114185834,9.901125092,6.568108454,1.452387346,4.522284274,6.12E-06,0.000237725,5.213420181
LOC114169275,69.38029059,1.622668869,0.358834448,4.522054327,6.12E-06,0.000237725,5.212948255
LOC114185156,102.02106,-1.649497732,0.365343721,-4.514920156,6.33E-06,0.000245412,5.198317653
LOC114163946,136.0685507,1.394214823,0.308864503,4.514001485,6.36E-06,0.000245855,5.196435206
LOC114175704,102.4905338,1.442940386,0.320090834,4.507909103,6.55E-06,0.000251321,5.183960239
LOC114185773,28.42075962,2.940244238,0.652218229,4.508068169,6.54E-06,0.000251321,5.184285752
LOC114187928,1082.747259,-1.226704511,0.272248651,-4.505824027,6.61E-06,0.000252421,5.179694326
LOC114176080,83.08188427,1.346461923,0.2988279,4.505810605,6.61E-06,0.000252421,5.179666873
LOC114188720,225.7972576,1.190668477,0.264318538,4.504672608,6.65E-06,0.000253312,5.177339385
LOC114178624,28.33087061,4.53417264,1.006810112,4.503503279,6.68E-06,0.000254245,5.17494838
LOC114166067,17.24457438,3.866857814,0.859090765,4.501105091,6.76E-06,0.000256662,5.170046431
LOC114191009,376.9392134,1.012853341,0.225244126,4.496691472,6.90E-06,0.000261568,5.161031173
LOC114177801,99.09414391,1.653649777,0.368158003,4.491684998,7.07E-06,0.000266822,5.15081479
LOC114162469,25.33441918,3.373797368,0.751433497,4.489814976,7.13E-06,0.000268688,5.147001442
LOC114183909,85.78808871,-1.440534884,0.321148543,-4.485571918,7.27E-06,0.000273102,5.138354416
LOC114165162,34.46708029,3.556187802,0.794434186,4.476378112,7.59E-06,0.000282574,5.119643922
LOC114178990,17.04376647,4.401031457,0.984885268,4.468572737,7.87E-06,0.000292038,5.103786735
LOC114178670,116.1267112,1.933796748,0.433746313,4.458358927,8.26E-06,0.000304673,5.083075034
LOC114175766,29.64626694,2.304960274,0.51713453,4.457177276,8.30E-06,0.000305815,5.080681675
LOC114163999,62.03857832,1.783267453,0.400353232,4.45423519,8.42E-06,0.00030949,5.074725198
LOC114193322,18.90478147,3.183880086,0.715550252,4.449554837,8.60E-06,0.000315754,5.065256909
LOC114193129,666.9379911,3.378424842,0.759864314,4.446089622,8.74E-06,0.000320323,5.058252712
LOC114169624,893.49366,-1.169906887,0.263298101,-4.44327887,8.86E-06,0.000323967,5.052575054
LOC114195943,266.1340219,1.121619831,0.252470185,4.442583309,8.89E-06,0.000324447,5.051170544
LOC114185367,418.6250624,1.552707506,0.349670814,4.440483574,8.98E-06,0.000327055,5.046931885
LOC114191360,188.8396534,1.105818402,0.249082472,4.439567319,9.01E-06,0.000327876,5.045082848
LOC114194627,308.6762533,1.199319135,0.270258466,4.437674625,9.09E-06,0.000329619,5.041264434
LOC114169076,164.3929094,-1.578376965,0.355670057,-4.437756102,9.09E-06,0.000329619,5.04142878
LOC114187819,79.6683545,1.590447833,0.35874344,4.433385129,9.28E-06,0.000335664,5.032616122
LOC114192078,696.8916189,-1.015529559,0.2301086,-4.413262083,1.02E-05,0.000365277,4.992147259
LOC114166555,280.4840052,1.31290134,0.297490295,4.413257711,1.02E-05,0.000365277,4.992138484
LOC114179524,47.68001301,-2.515802583,0.570385974,-4.410702047,1.03E-05,0.000367713,4.987010952
LOC114167165,362.6611292,1.006820354,0.228260688,4.410835527,1.03E-05,0.000367713,4.98727869
LOC114179463,20.79713618,2.809624482,0.637326029,4.40845714,1.04E-05,0.000370908,4.982509149
LOC114190671,19.90891481,4.6803738,1.062076424,4.406814514,1.05E-05,0.000373092,4.979216456
LOC114173713,400.0616187,-1.093105046,0.248163384,-4.404779748,1.06E-05,0.000374743,4.975139266
LOC114189032,69.51975638,-1.607766086,0.365273999,-4.401534438,1.07E-05,0.000378409,4.968640004
LOC114167367,739.71331,1.403184026,0.319069595,4.397736576,1.09E-05,0.000384439,4.961039744
LOC114168833,43.94382301,1.921979873,0.437584671,4.392246803,1.12E-05,0.000393613,4.950064264
LOC114177672,4928.398123,1.305289634,0.297308151,4.390359397,1.13E-05,0.000395518,4.94629375
LOC114179022,167.0790346,1.450855951,0.330483562,4.390100194,1.13E-05,0.000395518,4.945776051
LOC114189906,190.530418,-1.520602559,0.346543991,-4.387906298,1.14E-05,0.000398859,4.94139536
LOC114195937,181.7649631,-1.248494922,0.285281953,-4.376354372,1.21E-05,0.000419179,4.918361981
LOC114164499,137.5413804,1.545800819,0.353311359,4.375180082,1.21E-05,0.000419699,4.916023678
LOC114185865,67.13157672,-1.408147084,0.321823615,-4.37552441,1.21E-05,0.000419699,4.916709261
LOC114187642,118.9025859,1.749783156,0.399950935,4.374994537,1.21E-05,0.000419699,4.915654265
LOC114191545,96.64907533,1.465304586,0.335049102,4.373402519,1.22E-05,0.000422072,4.912485203
LOC114181802,201.7949931,-1.069408275,0.245089316,-4.363341065,1.28E-05,0.000441235,4.892481356
LOC114181485,468.038171,1.167431787,0.267798415,4.359367802,1.30E-05,0.00044784,4.884593462
LOC114182960,79.62682275,1.898510266,0.435738456,4.35699498,1.32E-05,0.000451231,4.87988597
LOC114187788,1539.171456,1.06509568,0.244448821,4.357131588,1.32E-05,0.000451231,4.880156927
LOC114176576,8209.726184,-1.272856963,0.292198069,-4.356144339,1.32E-05,0.000452244,4.878198936
LOC114182442,387.651117,2.860471584,0.65678589,4.355257366,1.33E-05,0.000453334,4.876440168
LOC114162824,17.53354511,4.494368481,1.032780508,4.351716989,1.35E-05,0.000459964,4.869423262
LOC114174036,123.5865223,2.218455464,0.51009773,4.349079276,1.37E-05,0.000464012,4.864198797
LOC114181416,37.64937813,2.493630126,0.573838979,4.345522378,1.39E-05,0.000468859,4.857158311
LOC114188672,204.7888671,1.70309676,0.39189346,4.34581572,1.39E-05,0.000468859,4.857738749
LOC114186964,34.03115045,2.719307637,0.626163586,4.342807052,1.41E-05,0.000473601,4.851787169
LOC114162446,304.4389788,-1.078597133,0.248562111,-4.33934652,1.43E-05,0.000479568,4.844946399
LOC114188586,25.12003824,3.441083926,0.793066703,4.338959024,1.43E-05,0.000479641,4.844180709
LOC114187623,1024.8878,-1.506085305,0.347218199,-4.337575937,1.44E-05,0.000481892,4.841448245
LOC114174671,21.8065492,3.269618736,0.754486986,4.333565449,1.47E-05,0.000489187,4.833529517
LOC114187770,53.87455867,2.047557073,0.47257736,4.332744749,1.47E-05,0.000490229,4.831909867
LOC114182388,277.4079151,1.040040029,0.240115967,4.331407195,1.48E-05,0.000492429,4.829270808
LOC114193627,217.4170716,-1.255063799,0.289783786,-4.331035281,1.48E-05,0.000492475,4.828537136
LOC114181937,44.12165893,2.085152929,0.481674484,4.328966968,1.50E-05,0.00049633,4.824458038
LOC114181657,64.05433058,2.912091636,0.672901487,4.327664141,1.51E-05,0.000498481,4.821889536
LOC114169085,173.4297406,-1.140013831,0.263495257,-4.326506087,1.51E-05,0.000499519,4.819607046
LOC114187654,85.9385982,1.631598132,0.377314253,4.324241979,1.53E-05,0.000503168,4.815146167
LOC114177183,41.60564472,-1.801916916,0.416718103,-4.3240668,1.53E-05,0.000503168,4.814801109
LOC114175758,408.8673916,-1.195153994,0.27674641,-4.318588969,1.57E-05,0.000513705,4.804017591
LOC114173331,318.218964,-1.049630754,0.24313227,-4.317118225,1.58E-05,0.000516327,4.80112445
LOC114190564,27.45559414,2.551020783,0.591855913,4.310205793,1.63E-05,0.000531066,4.787538874
LOC114180953,26.47958667,2.294165991,0.53233029,4.309666446,1.64E-05,0.000531531,4.786479686
LOC114185885,66.87362684,1.547144569,0.359152993,4.307759091,1.65E-05,0.000535298,4.782734934
LOC114182375,196.8412486,1.078132674,0.2504816,4.304239006,1.68E-05,0.000542188,4.775827845
LOC114191795,988.4760226,-1.005662918,0.233667781,-4.30381507,1.68E-05,0.000542383,4.774996349
LOC114190168,20.22903763,4.646681313,1.08005849,4.302249698,1.69E-05,0.000544539,4.77192672
LOC114163441,47.84345412,-1.782740136,0.41434543,-4.302545666,1.69E-05,0.000544539,4.772507021
LOC114168274,45.16394368,2.041197912,0.475244889,4.295044431,1.75E-05,0.000559929,4.75781064
LOC114170382,15.1622495,5.280537413,1.230276099,4.292156384,1.77E-05,0.000565521,4.752158636
LOC114179035,264.8908526,1.543002302,0.360045167,4.285579823,1.82E-05,0.000579442,4.739301037
LOC114186259,175.1454285,1.963998777,0.458433826,4.284148909,1.83E-05,0.000581807,4.736505892
LOC114186627,31.2692057,2.509284738,0.586915472,4.27537671,1.91E-05,0.000602441,4.719388913
LOC114179167,8.970732977,6.426395773,1.503336887,4.274754269,1.91E-05,0.000602607,4.718175575
LOC114177334,536.8582852,-1.138179045,0.266510763,-4.270668223,1.95E-05,0.000612514,4.710214561
LOC114183500,53.71989583,1.497373947,0.35096342,4.266467284,1.99E-05,0.000622277,4.702036934
LOC114185777,4266.51856,-1.022277036,0.239634468,-4.265984958,1.99E-05,0.000622685,4.701098501
LOC114181011,151.6280753,-1.400212587,0.328561792,-4.261641556,2.03E-05,0.000633961,4.692652143
LOC114191896,81.03530507,1.391105432,0.326488918,4.260804435,2.04E-05,0.000635386,4.691025145
LOC114187443,98.29270128,1.422321046,0.334155961,4.256458689,2.08E-05,0.000646887,4.682583595
LOC114175079,210.6660912,1.067875789,0.251252908,4.250202709,2.14E-05,0.000663237,4.670445236
LOC114163184,173.5859055,1.634386913,0.384938768,4.245836091,2.18E-05,0.00067528,4.661982414
LOC114179639,114.5604223,1.651823329,0.389183921,4.244325728,2.19E-05,0.000677823,4.659057066
LOC114167599,104.1806845,2.051268524,0.48338804,4.243523533,2.20E-05,0.000679243,4.65750372
LOC114186111,21.92700432,3.118207233,0.735314292,4.240645487,2.23E-05,0.000682945,4.65193296
LOC114187078,127.7616877,1.63360391,0.385203983,4.240880114,2.23E-05,0.000682945,4.652386977
LOC114187945,22.88622869,2.502142445,0.591042697,4.233437714,2.30E-05,0.000703164,4.637996673
LOC114189911,39.43750921,2.114751155,0.49965407,4.23243056,2.31E-05,0.000703204,4.636051054
LOC114179559,8.873341952,6.410098811,1.51574517,4.229008239,2.35E-05,0.000712943,4.629442963
