"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114194387",354.262032010705,-1.10400690788761,0.193238119733527,-5.71319421556171,1.1087501572846e-08,1.2336179557467e-06,7.95516630555226
"LOC114194622",195.840561587086,-1.52655180177168,0.269425461615423,-5.66595225491596,1.46210236805891e-08,1.55206642193029e-06,7.83502221949394
"LOC114189031",242.172426863899,-1.85346886700485,0.327256340659442,-5.66366067428974,1.48177290368291e-08,1.55705894111245e-06,7.82921835117096
"LOC114193540",1309.51271968503,-1.35714873856853,0.23960782701725,-5.66404176133539,1.47848399169624e-08,1.55705894111245e-06,7.8301833734413
"LOC114187293",122.608294838586,-1.47318401492113,0.261329708250611,-5.63726192778805,1.72775218855156e-08,1.80641266507557e-06,7.76251854823585
"LOC114162102",258.823852925366,-1.18811100060959,0.211154600144095,-5.62673510214223,1.83652423898485e-08,1.89161996615439e-06,7.73600333533508
"LOC114193174",281.906616533559,-1.27156170332856,0.22704987016189,-5.60036304985293,2.13903341319141e-08,2.18160437229708e-06,7.66978243139326
"LOC114180966",1419.63159159669,-1.44009213032153,0.259304240630393,-5.55367751341253,2.79721323637026e-08,2.78463246870429e-06,7.55327442535209
"LOC114173416",494.169480588418,-1.39920149249687,0.252522466804198,-5.54089903446807,3.00922691007176e-08,2.9533007118374e-06,7.5215450631484
"LOC114176731",192.061905358509,-1.50206811303585,0.271692993949343,-5.52854930560304,3.22889681463605e-08,3.11020495950545e-06,7.49094583344373
"LOC114191479",1697.51362635353,-1.10545156286752,0.200100284379235,-5.52448771523203,3.30448355594103e-08,3.15381123233528e-06,7.48089640496221
"LOC114187060",438.937182068861,-1.40386650454548,0.254178521962772,-5.5231515775007,3.32972236888833e-08,3.16338829256122e-06,7.4775919763094
"LOC114194241",118.37611414596,-1.77014535473112,0.320590635884981,-5.52151297197027,3.36092996120658e-08,3.17852312603928e-06,7.47354053774725
"LOC114171972",1093.63292559468,-1.62667641278818,0.295568185404158,-5.50355719294981,3.72203707980432e-08,3.44180904366261e-06,7.42921930464045
"LOC114173075",234.844008294161,-1.9080187238417,0.347115476043215,-5.49678379538501,3.86780421640132e-08,3.56077586400203e-06,7.41253551749713
"LOC114193397",8221.18082621619,-1.15798212749663,0.210820286682829,-5.49274524628062,3.95733443040556e-08,3.62072356218186e-06,7.40259724638739
"LOC114168345",1075.95454802074,-1.30825928518129,0.238473164853429,-5.48598114167424,4.11180764109549e-08,3.71957694698403e-06,7.38596721073575
"LOC114185456",506.318034176194,-1.16464762117766,0.214435909860495,-5.43121542439112,5.59715172073466e-08,4.87256647287051e-06,7.25203292061073
"LOC114176364",383.489823950888,-1.21328955535434,0.22355050713683,-5.42736212453194,5.71930157422077e-08,4.93758458727126e-06,7.24265700284712
"LOC114194026",264.242527196124,-1.47689527169634,0.272194542532649,-5.42588127577609,5.76692838524356e-08,4.95812859435444e-06,7.23905544170279
"LOC114164841",316.976115699096,-1.52502387654032,0.281229821264056,-5.42269617669184,5.87067284016292e-08,5.00595160296843e-06,7.2313121212355
"LOC114193605",1547.94921195669,-1.28101494945367,0.236989766289698,-5.40535977358509,6.46784351831141e-08,5.42620775169303e-06,7.18924049587076
"LOC114189201",135.524309880704,-1.41487003272579,0.26259510821471,-5.38802890253737,7.12345988531372e-08,5.85813068671294e-06,7.14730901701906
"LOC114172221",489.433264731824,-1.09216468754015,0.202842341707084,-5.38430328869549,7.27257888074758e-08,5.95721559814308e-06,7.13831155955665
"LOC114180984",220.927788367519,-1.39733792309863,0.262650326987248,-5.32014537779911,1.03684365853079e-07,8.17142771189079e-06,6.98428672418585
"LOC114173753",328.296309644944,-1.52214271416023,0.286685644390073,-5.30944867294841,1.09957343380685e-07,8.56843627857125e-06,6.95877576145358
"LOC114179247",129.269359657054,-1.48512766601666,0.280009220128164,-5.30385272790978,1.13383797871553e-07,8.7697520390912e-06,6.94544900009655
