"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC114195304",13286.8437918742,-1.67717428124187,0.261475425892815,-6.4142711519261,1.41498167619987e-10,2.85826298592373e-08
"LOC114163300",159.40751910433,2.57044650373617,0.40100110808386,6.41007331879647,1.4544967065442e-10,2.90983254580372e-08
"LOC114163163",2812.83499515143,-1.93360200062343,0.301783466366584,-6.40724962140448,1.48168126555013e-10,2.93598670581294e-08
"LOC114193665",1415.26869190194,-0.966130049052753,0.151051118471261,-6.39604697290981,1.59450970124548e-10,3.12975177774655e-08
"LOC114189835",128.920513475204,2.32798354196626,0.366063333824184,6.35951030016124,2.02397959304345e-10,3.93559994512729e-08
"LOC114184770",51.6304510203226,5.44447178117497,0.861216723705406,6.32183703743001,2.5847188836895e-10,4.9794130642633e-08
"LOC114186861",2521.50846818522,-1.08394031762891,0.171547059921073,-6.31861786571928,2.63912970022863e-10,5.03759014155569e-08
"LOC114194163",643.339080877949,1.90846319629917,0.302273734481322,6.31369179189169,2.72456294245982e-10,5.15338696189265e-08
"LOC114178078",189.883417828499,2.55350969597782,0.404796347515669,6.30813423008708,2.82419236390703e-10,5.29370687598646e-08
"LOC114169111",1763.66222063785,-1.48361829787057,0.235279064920634,-6.30578117254518,2.86743929893553e-10,5.3267805405047e-08
"LOC114169470",451.110399429853,1.82767525721087,0.289920353269469,6.30405984471233,2.89948455130101e-10,5.33864385613884e-08
"LOC114183778",35.5938363973681,4.66675162298534,0.742761631662835,6.28297346557575,3.32157772682055e-10,6.06217071791477e-08
"LOC114182658",100.782152245933,3.0971164876436,0.493750477491349,6.27263492154875,3.54988603367304e-10,6.40724674236977e-08
"LOC114164535",1047.34673123208,0.960953609320587,0.153221628363571,6.27165772602542,3.57224176735025e-10,6.40724674236977e-08
"LOC114179510",136.495249668903,2.38646054569546,0.381881546651857,6.24921671816491,4.12516199201346e-10,7.33573678682325e-08
"LOC114162531",1317.81162072013,-0.993956780737899,0.159148220183389,-6.24547845770784,4.22504765515468e-10,7.44968995874137e-08
"LOC114177427",253.573009693092,-1.8269416050034,0.292638293511991,-6.24300252396237,4.29249972188844e-10,7.49600891533869e-08
"LOC114164447",997.28551467568,1.20136681766969,0.19250196050561,6.24080302618365,4.35330162894236e-10,7.49600891533869e-08
"LOC114167214",611.416131142037,-1.25196615261944,0.200616825013391,-6.24058402148414,4.35940151281352e-10,7.49600891533869e-08
"LOC114177572",56.1333522467461,2.9688210869756,0.475876706762873,6.23863501781975,4.41405540339182e-10,7.52777350188281e-08
"LOC114164090",3449.01132893802,-1.21716726805401,0.195515939469603,-6.22541196055909,4.80292299645821e-10,8.12435901335851e-08
"LOC114174149",219.00914444582,1.51769920498308,0.243908028996887,6.22242412939368,4.89531527968353e-10,8.2138652991206e-08
"LOC114191257",1340.01167127172,-0.936565419961167,0.15056708015718,-6.22025358387416,4.96352021460638e-10,8.26168012680803e-08
"LOC114166279",62.4127086388867,2.93084913101883,0.47133265041179,6.21821791564457,5.028329154871e-10,8.30312828541635e-08
"LOC114179267",2679.08770793417,1.06944782859979,0.172157824948788,6.21201986559668,5.23078121683744e-10,8.50247140605623e-08
"LOC114175939",393.64982122027,-1.76478461293328,0.284063608094748,-6.21263886905445,5.21020990094271e-10,8.50247140605623e-08
"LOC114181779",200.18317265598,1.43575135189723,0.231438299858915,6.20360308891166,5.51848621526323e-10,8.90059102285014e-08
"LOC114169346",231.469973136424,1.39248580978929,0.224594718962785,6.19999355381113,5.64654734010522e-10,8.96809648536101e-08
"LOC114194621",53501.4057890973,-1.12477351340488,0.181393999579909,-6.20072061925833,5.62052103868112e-10,8.96809648536101e-08
"LOC114169001",141.404899426392,3.1527585922493,0.509527472044909,6.18761257287306,6.10822249228373e-10,9.62785433139813e-08
"LOC114163764",757.682936391115,-1.20343058606941,0.194616730858976,-6.18359264775366,6.26589310313039e-10,9.80211818825044e-08
"LOC114181278",69.8627099725711,3.55301820674621,0.57564884804019,6.17219719772312,6.73474267778236e-10,1.04569444891e-07
"LOC114176904",35458.7012425406,-1.02722988618569,0.166910146753515,-6.15438849084864,7.53677300723171e-10,1.1609940743427e-07
"LOC114166977",409.007690312921,-1.2098774132698,0.196622676753338,-6.1532954044135,7.58892598820566e-10,1.1609940743427e-07
"LOC114162347",219.856814680265,-1.80017669029331,0.293387075117963,-6.13584183819111,8.47094030153616e-10,1.2864699555749e-07
"LOC114189681",95.6647084936216,2.88567383109155,0.470439099802755,6.13400083518026,8.56960679253655e-10,1.29202347047475e-07
"LOC114162706",266.044948817761,2.18583281022815,0.356793564368216,6.12632353416651,8.99328459148225e-10,1.34614589359985e-07
"LOC114176393",51.1787275553697,3.17476093483801,0.519649148572049,6.10943161085123,9.99865893671963e-10,1.48594355598135e-07
"LOC114195669",1107.30930388047,1.06006745842971,0.173919849477644,6.09514935537002,1.09335321066392e-09,1.61335509936692e-07
"LOC114191912",1333.95084144746,0.840790557284674,0.138016165127067,6.09197159267962,1.11528478730788e-09,1.63412783695266e-07
"LOC114179427",94.6474696081319,2.15523871115749,0.355110301701576,6.06920920297236,1.28541613447559e-09,1.8702355310419e-07
"LOC114177385",115.419880404766,3.03634534392453,0.501840806992991,6.05041539391383,1.44472822204052e-09,2.07303554398449e-07
"LOC114194277",273.061616253771,1.42413313218568,0.235339240037155,6.05140533283288,1.43587655515436e-09,2.07303554398449e-07
"LOC114177148",4129.18602841789,-1.56053779833263,0.258181549424888,-6.04434283475642,1.50020209683722e-09,2.13789074156131e-07
"LOC114187859",1399.0644904272,-1.03465061075443,0.172377087583412,-6.00225137377244,1.94600109752806e-09,2.75431964865093e-07
"LOC114163010",795.099828859933,-1.92842710268131,0.321660817832567,-5.99521917427042,2.03211179562786e-09,2.85676473106981e-07
"LOC114188024",185.564700150465,1.86649101075828,0.311400488732203,5.99386024844493,2.04917490097066e-09,2.86141832144937e-07
"LOC114169933",1221.27167073554,1.65929101083297,0.277377891544435,5.98205935445709,2.20333947967565e-09,3.05617874760877e-07
"LOC114166434",29.9998649625722,4.73151465029725,0.791298105704718,5.97943381411665,2.23914515240916e-09,3.07387683887767e-07
"LOC114178231",56.3820759984967,2.64399029005301,0.442215644081308,5.97896145340093,2.24564683028648e-09,3.07387683887767e-07
"LOC114181145",541.918735630978,-1.50368991419532,0.251697774992035,-5.97418834649175,2.31238527113355e-09,3.14454169615717e-07
"LOC114184936",1252.08595484387,1.99236705174323,0.334057585304316,5.96414252928352,2.45922011402342e-09,3.32250218781632e-07
"LOC114194664",614.410595273563,-1.26415778059605,0.213080077466214,-5.93278262157799,2.97843078591407e-09,3.99801489882117e-07
"LOC114186673",31.7854676457028,4.31596660088046,0.727769736445152,5.93040131341836,3.02195166971381e-09,4.03043118205548e-07
"LOC114177318",61.2998242224618,-2.28190192402408,0.384994713756978,-5.92709936652403,3.083324176568e-09,4.08609189921489e-07
"LOC114193091",7930.48810936813,-0.976622395397848,0.165018634525024,-5.91825522135045,3.25374793971985e-09,4.28465060973489e-07
"LOC114169405",1537.20373642506,-1.02027730529171,0.172909111815743,-5.90065667782129,3.62057610241949e-09,4.73771738282641e-07
"LOC114189774",50.1359513045016,2.78074703474008,0.472121615642885,5.88989561715693,3.86439629551569e-09,5.02516433278122e-07
"LOC114169911",2705.43729786674,0.996701859640385,0.169655671156443,5.87485141431732,4.23222780401561e-09,5.46930010499061e-07
"LOC114183429",365.074088540953,-1.10120081508953,0.188068243686487,-5.85532567063927,4.76076171266053e-09,6.11434618479105e-07
"LOC114180371",345.941416445016,-1.49361073998163,0.255352431403797,-5.84921291632322,4.93904535306749e-09,6.30440353471915e-07
"LOC114185026",355.326918559492,-1.83440562462815,0.313732723884336,-5.8470331112302,5.00417925177588e-09,6.31011839469387e-07
"LOC114196196",2223.58126713371,-1.91746146198027,0.327887829863257,-5.84791897515663,4.97760891035104e-09,6.31011839469387e-07
"LOC114195623",77.6340299486136,3.53064010933727,0.604106420583475,5.84440090195898,5.08394577602566e-09,6.37208288048132e-07
"LOC114179358",516.843774885126,-1.61501166494169,0.277558189610966,-5.81864173132612,5.93277422437895e-09,7.3914551205047e-07
"LOC114175971",5957.29528103709,-0.951189895327054,0.163547462749116,-5.81598686606462,6.02771993001426e-09,7.46504409904027e-07
"LOC114170548",77.7887128864059,2.76682973626502,0.476864518750458,5.80212959335919,6.54779226302382e-09,8.06114590677358e-07
"LOC114183533",52.3946507973681,3.41446442827919,0.588961347415072,5.79743380998625,6.73373439894075e-09,8.24129870025655e-07
"LOC114162561",1586.52986855724,-1.70616666089411,0.294419293262125,-5.79502328801221,6.83117012988049e-09,8.31165647498793e-07
"LOC114196090",48.8265305887358,3.7175139319545,0.642362690043693,5.78725070676449,7.15477551964441e-09,8.65478252684428e-07
"LOC114186921",616.495396146584,1.39454668695726,0.241419993463319,5.77643411778631,7.63003584307223e-09,9.17633096826364e-07
"LOC114187541",193.791756638757,2.47985799870663,0.429665731357675,5.77159828611575,7.85231355825844e-09,9.38938137316811e-07
"LOC114192220",1234.95352824835,1.04028730193574,0.180375577893348,5.7673400916328,8.0532435919906e-09,9.57461635285466e-07
"LOC114168995",308.909502575646,1.89144426944774,0.328350829801326,5.76043700146026,8.38964396460113e-09,9.91789388224381e-07
"LOC114170573",31.3270806504507,5.32239251206827,0.924510560160993,5.75698401015715,8.56300182540365e-09,1.00656393208671e-06
"LOC114178008",146.882173892151,1.51375853252075,0.263156312186824,5.75231701623057,8.80285273771039e-09,1.02373686218945e-06
"LOC114162648",309.571091178566,-1.24033956762593,0.215627686837237,-5.75222776730977,8.80750256329483e-09,1.02373686218945e-06
"LOC114164481",396.288979223306,-1.58196519112961,0.275117918279855,-5.75013507306495,8.91721786249161e-09,1.03073130470556e-06
"LOC114165685",73.7959448295256,2.1002765282294,0.365333929202033,5.74892272616685,8.98138513007824e-09,1.03241270174811e-06
"LOC114174957",65.2515491815159,2.04482875044707,0.355768658341977,5.74763600587184,9.04997984116321e-09,1.03458176140243e-06
"LOC114177990",312.454636347474,1.286910681621,0.223956368286926,5.74625625279049,9.1240999355353e-09,1.03735531835381e-06
"LOC114194041",326.020773323579,1.25001499632736,0.218199720484799,5.72876534190814,1.01164218994558e-08,1.13774202183825e-06
"LOC114163085",1322.13383927634,1.88982873808865,0.32986237809239,5.72914301114792,1.00939271887559e-08,1.13774202183825e-06
"LOC114175812",1046.7638097644,-1.02360910345202,0.178960630520301,-5.71974461911556,1.06684280077137e-08,1.19337265122845e-06
"LOC114194387",354.262032010705,-1.10400690788761,0.193238119733527,-5.71319421556171,1.1087501572846e-08,1.2336179557467e-06
"LOC114167149",219.362515168408,1.75564138824869,0.307465723241589,5.71003938175317,1.12950034093066e-08,1.25002043050018e-06
"LOC114175871",33.7963644173536,3.56027950129033,0.624595549962504,5.7001358743335,1.19711973728942e-08,1.31534030127639e-06
"LOC114176791",95.4717370648465,2.20267032964821,0.38646318341209,5.69956058996562,1.2011662849299e-08,1.31534030127639e-06
"LOC114176582",143.46955590607,2.47789145040735,0.435275125508417,5.6927017079441,1.25044737578089e-08,1.36213654976425e-06
"LOC114183521",103.081446951629,1.54624902851609,0.271835441378821,5.6881803957317,1.28400146372507e-08,1.39140283615957e-06
"LOC114188913",42.2568937118347,2.78243086504314,0.489481391478272,5.68444666842181,1.3123686712398e-08,1.41477422662255e-06
"LOC114177405",94.6998695359362,2.10941163588224,0.371223536089023,5.68232191877074,1.32878244341209e-08,1.42508492358928e-06
"LOC114186774",147.895033747277,2.16177967918397,0.381117695835088,5.67221019335555,1.40966864019237e-08,1.50408029373551e-06
"LOC114194622",195.840561587086,-1.52655180177168,0.269425461615423,-5.66595225491596,1.46210236805891e-08,1.55206642193029e-06
"LOC114189031",242.172426863899,-1.85346886700485,0.327256340659442,-5.66366067428974,1.48177290368291e-08,1.55705894111245e-06
"LOC114193540",1309.51271968503,-1.35714873856853,0.23960782701725,-5.66404176133539,1.47848399169624e-08,1.55705894111245e-06
"LOC114187293",122.608294838586,-1.47318401492113,0.261329708250611,-5.63726192778805,1.72775218855156e-08,1.80641266507557e-06
"LOC114193498",1525.92399968698,1.09152237208407,0.19367190616737,5.6359355039382,1.7411053823409e-08,1.81127192924924e-06
"LOC114168982",51.4702320511572,4.44009871669656,0.788650132762885,5.62999805901448,1.80211649625177e-08,1.8654147174634e-06
"LOC114162102",258.823852925366,-1.18811100060959,0.211154600144095,-5.62673510214223,1.83652423898485e-08,1.89161996615439e-06
"LOC114179417",234.275813583031,1.66305458762668,0.295710553106547,5.62392708057147,1.86664469924047e-08,1.91317288731021e-06
"LOC114193174",281.906616533559,-1.27156170332856,0.22704987016189,-5.60036304985293,2.13903341319141e-08,2.18160437229708e-06
"LOC114177645",836.612829098676,1.03236165936237,0.184488483758772,5.59580543093536,2.19599871758704e-08,2.22877801551785e-06
"LOC114176355",224.232837813999,1.70397404801554,0.305547644664771,5.57678672301676,2.45001942477833e-08,2.47451961902612e-06
"LOC114177119",233.643765182703,1.25490583415351,0.225260748731199,5.57090323645766,2.53422055693314e-08,2.54719772500246e-06
"LOC114195574",120.239708674313,1.76923875954818,0.318539135691121,5.55422728736153,2.78842470122881e-08,2.78463246870429e-06
"LOC114180966",1419.63159159669,-1.44009213032153,0.259304240630393,-5.55367751341253,2.79721323637026e-08,2.78463246870429e-06
"LOC114181382",130.996613498682,2.75083185015588,0.495718204628169,5.54918464658613,2.87004935317515e-08,2.84353556391249e-06
"LOC114177482",230.315249604156,1.42555594405921,0.257109859033637,5.54454017989527,2.94727652660557e-08,2.90621020912585e-06
"LOC114173416",494.169480588418,-1.39920149249687,0.252522466804198,-5.54089903446807,3.00922691007176e-08,2.9533007118374e-06
"LOC114176759",76.199122040677,1.75997439402833,0.317717006136066,5.53944031964912,3.03439829386988e-08,2.96402304705431e-06
"LOC114185730",52.0888331836152,4.04797222890801,0.731208816954576,5.5360002984749,3.09457037853499e-08,2.99468052538601e-06
"LOC114196119",1035.86343933856,1.3082958305666,0.236297896340983,5.5366376545253,3.08333520717726e-08,2.99468052538601e-06
"LOC114176731",192.061905358509,-1.50206811303585,0.271692993949343,-5.52854930560304,3.22889681463605e-08,3.11020495950545e-06
"LOC114177683",442.046920123997,1.11050865140649,0.200930186012621,5.5268383185428,3.26053181102954e-08,3.12620391061201e-06
"LOC114191479",1697.51362635353,-1.10545156286752,0.200100284379235,-5.52448771523203,3.30448355594103e-08,3.15381123233528e-06
"LOC114187060",438.937182068861,-1.40386650454548,0.254178521962772,-5.5231515775007,3.32972236888833e-08,3.16338829256122e-06
"LOC114194241",118.37611414596,-1.77014535473112,0.320590635884981,-5.52151297197027,3.36092996120658e-08,3.17852312603928e-06
"LOC114188793",118.795479066756,2.95391317533222,0.535274770513139,5.51849879362045,3.41907818577717e-08,3.21888419607601e-06
"LOC114173451",351.120546808395,0.953491199673129,0.172904913473838,5.5145407988501,3.49691782456133e-08,3.26264001156157e-06
"LOC114173474",711.369570571356,1.05304347793484,0.190946274328587,5.51486789484421,3.49042039975573e-08,3.26264001156157e-06
